ScanID,file name,loading size,UQ score,JSD score
315,park_ss_ff_0MPa_000315.edf.h5,0,0.11520640711155838,0.015198800950329331
316,park_ss_ff_0MPa_000316.edf.h5,0,0.1143740006050391,0.010714279574474697
317,park_ss_ff_0MPa_000317.edf.h5,0,0.11388511039028984,0.010668311084511472
318,park_ss_ff_0MPa_000318.edf.h5,0,0.11898490202377128,0.015750288329446346
375,park_ss_ff_000315_372.edf.h5,0,0.1148797551722234,0.0
378,park_ss_ff_50MPa_000378.edf.h5,50,0.11579081038752143,0.01661972994038712
379,park_ss_ff_50MPa_000379.edf.h5,50,0.11699329212153098,0.008695055094723665
380,park_ss_ff_50MPa_000380.edf.h5,50,0.11283181108425488,0.011026256733699029
381,park_ss_ff_50MPa_000381.edf.h5,50,0.11723355018993145,0.01606772098769006
393,park_ss_ff_100MPa_000393.edf.h5,100,0.11626088656256109,0.01644023803245011
394,park_ss_ff_100MPa_000394.edf.h5,100,0.11584491259524876,0.009760334965790271
395,park_ss_ff_100MPa_000395.edf.h5,100,0.11418313959852017,0.011484925221945675
396,park_ss_ff_100MPa_000396.edf.h5,100,0.11544378302454686,0.017369445603603064
399,park_ss_ff_150MPa_000399.edf.h5,150,0.11895828735378504,0.020325833174992994
400,park_ss_ff_150MPa_000400.edf.h5,150,0.11685161880791671,0.013029148852798988
401,park_ss_ff_150MPa_000401.edf.h5,150,0.11490030318454422,0.011442570892913635
402,park_ss_ff_150MPa_000402.edf.h5,150,0.11668202350720273,0.02034796800784792
405,park_ss_ff_175MPa_000405.edf.h5,175,0.11709289666051947,0.028314823185722458
406,park_ss_ff_175MPa_000406.edf.h5,175,0.11659006397671894,0.020282863017142775
407,park_ss_ff_175MPa_000407.edf.h5,175,0.11784315919006601,0.013211385478670061
408,park_ss_ff_175MPa_000408.edf.h5,175,0.11973875181422351,0.028839563218696237
411,park_ss_ff_200MPa_000411.edf.h5,200,0.12182695745441545,0.03759775552937307
412,park_ss_ff_200MPa_000412.edf.h5,200,0.12229782900523076,0.03015269435857826
413,park_ss_ff_200MPa_000413.edf.h5,200,0.1199334577254232,0.02206557887218088
414,park_ss_ff_200MPa_000414.edf.h5,200,0.12281862353719461,0.03737011568476161
417,park_ss_ff_225MPa_000417.edf.h5,225,0.132224984462399,0.06987654033566142
418,park_ss_ff_225MPa_000418.edf.h5,225,0.13452087034772375,0.06537032982252
419,park_ss_ff_225MPa_000419.edf.h5,225,0.13106894456074009,0.055532800736384044
420,park_ss_ff_225MPa_000420.edf.h5,225,0.135819636628901,0.06914224192110356
423,park_ss_ff_230MPa_000423.edf.h5,230,0.14112559931890487,0.08773310512676495
424,park_ss_ff_230MPa_000424.edf.h5,230,0.14054931046471203,0.0834693458847446
425,park_ss_ff_230MPa_000425.edf.h5,230,0.13605504169134733,0.06957177340747592
426,park_ss_ff_230MPa_000426.edf.h5,230,0.13853192027402927,0.08420625634753595
429,park_ss_ff_235MPa_000429.edf.h5,235,0.14703649113403905,0.10157996041051187
430,park_ss_ff_235MPa_000430.edf.h5,235,0.1493048228646456,0.10110403678042414
431,park_ss_ff_235MPa_000431.edf.h5,235,0.14324176325636578,0.08932586389970905
432,park_ss_ff_235MPa_000432.edf.h5,235,0.14633246477736528,0.10080740147585797
456,park_ss_ff_240MPa_000456.edf.h5,240,0.15859547772712912,0.12332293494314481
457,park_ss_ff_240MPa_000457.edf.h5,240,0.16237272081458679,0.12470226802333796
458,park_ss_ff_240MPa_000458.edf.h5,240,0.15536332179930795,0.1134485516734172
459,park_ss_ff_240MPa_000459.edf.h5,240,0.15816990426619573,0.12327558893830305
462,park_ss_ff_250MPa_000462.edf.h5,250,0.1710178000912825,0.14789884506052323
463,park_ss_ff_250MPa_000463.edf.h5,250,0.1789102932719954,0.14729688829196885
464,park_ss_ff_250MPa_000464.edf.h5,250,0.1700983729720846,0.13847241479689593
465,park_ss_ff_250MPa_000465.edf.h5,250,0.17467899453758662,0.14578449156437015
468,park_ss_ff_250MPa_2_000468.edf.h5,250,0.19334451773033345,0.17509383304396012
469,park_ss_ff_250MPa_2_000469.edf.h5,250,0.19310512851748082,0.1715622245803649
470,park_ss_ff_250MPa_2_000470.edf.h5,250,0.18921690194582222,0.16453472705177544
471,park_ss_ff_250MPa_2_000471.edf.h5,250,0.19413875882394885,0.17058316079451943
497,park_ss_ff_260MPa_000497.edf.h5,260,0.28216499644721044,0.27378325964618294
498,park_ss_ff_260MPa_000498.edf.h5,260,0.2865472610798797,0.2724225623344899
499,park_ss_ff_260MPa_000499.edf.h5,260,0.27841986338726854,0.27003294123389027
500,park_ss_ff_260MPa_000500.edf.h5,260,0.2776936664143326,0.27457103031392066
509,park_ss_ff_270MPa_000509.edf.h5,270,0.36106355382619976,0.34854120062047916
510,park_ss_ff_270MPa_000510.edf.h5,270,0.3627359088030399,0.3507116036082146
