c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,uq,dataset
0.0705289108023308,0.044867772299417304,0.036665172568355,0.0659345584939489,0.05284625728372927,0.020282384580905425,0.02198565665620798,0.06165396683101748,0.08388614970865083,0.04161810847153743,0.08236216943074855,0.054437471985656655,0.06212460779919319,0.0344016136261766,0.07227700582698342,0.026176602420439263,0.035365307037203045,0.036284177498879425,0.04168534289556253,0.054616763783056924,0.11584491259524876,park_ss_ff_100MPa_000394.edf.h5
0.07278737330618856,0.0454018081915895,0.03870318075348613,0.06915347737571419,0.054377093321074405,0.02031479170771218,0.022722795035134958,0.05766073422210547,0.08434578927781791,0.04052012871872332,0.08095269368008581,0.05551542216676517,0.06481907138635319,0.03217968083010442,0.07143013506709572,0.026115890632867057,0.034565793218186994,0.03373393752325912,0.04240274950198113,0.05229745408375473,0.11418313959852017,park_ss_ff_100MPa_000395.edf.h5
0.07225826589079883,0.0446124005083272,0.03645241120995251,0.0669297482888547,0.04824649410295855,0.020734399036853722,0.024212427262390476,0.06077631373598198,0.07825563507457695,0.04557108777562259,0.07714088243818697,0.0520589481194123,0.06307270416694535,0.03645241120995251,0.0673087641852273,0.028760618018861615,0.03678683700086951,0.03901634227364948,0.04282879629010323,0.05852451341047422,0.11544378302454686,park_ss_ff_100MPa_000396.edf.h5
0.07536967556830722,0.04621496358419775,0.036482012800706246,0.06682851467667182,0.0488633855661002,0.020878393290664314,0.022644007945265946,0.06632090046347384,0.07453100860737144,0.042838225557272125,0.0770911498565438,0.05367468549988965,0.06252482895608033,0.03489295961156478,0.06715956742440962,0.026528360185389538,0.03723239902891194,0.03930699624806886,0.04074155815493269,0.059876406974177884,0.11895828735378504,park_ss_ff_150MPa_000399.edf.h5
0.07244022423063723,0.044205468481867065,0.03660908362887542,0.06486672005491363,0.05191625672119895,0.021256149182015786,0.021690882050108683,0.0615032604965107,0.08218739274682531,0.04079624756892804,0.08118064294703123,0.055302596956869926,0.059855851733211306,0.03269648781603936,0.07298936048507036,0.027182244594439995,0.03795904358769019,0.0375243107195973,0.04187163940052625,0.05596613659764329,0.11685161880791671,park_ss_ff_150MPa_000400.edf.h5
0.07499944674353243,0.04454821076858388,0.03782061212295572,0.06847102042622878,0.05222741053842919,0.0202713169716954,0.02314825060304955,0.06001726160178812,0.08166065461305243,0.04060902471949897,0.08112952840418705,0.05683050434859584,0.06431053179011663,0.033992077367384424,0.07117091198796113,0.02414411224467214,0.03531989288954788,0.035673977028791465,0.04014428928674176,0.0535109655431872,0.11490030318454422,park_ss_ff_150MPa_000401.edf.h5
0.07447693102905814,0.0449019034991123,0.0347888621704834,0.06613929028923299,0.04793581589770097,0.020990179113198643,0.024967975369126007,0.06481335820392387,0.07515113378430006,0.045980627907499384,0.07926377059127582,0.052677708609569183,0.06398184147245882,0.035530485201249525,0.06640897139132976,0.02757489268939479,0.03636200193271456,0.03953075488235162,0.0403173247634672,0.05820617120255298,0.11668202350720273,park_ss_ff_150MPa_000402.edf.h5
0.07732130557468839,0.04641500211078277,0.03541671295576244,0.06561201590863644,0.0471926589197236,0.02075232741573533,0.0221965472037683,0.06490101539760482,0.07343302152998422,0.04454862576932477,0.07732130557468839,0.05296953807185549,0.0627902326304797,0.03599440087097563,0.06427888995045215,0.0251738618437132,0.03692758904170462,0.04121581087386406,0.04090474815028773,0.06463439020596796,0.11709289666051947,park_ss_ff_175MPa_000405.edf.h5
0.07406979698362473,0.0442755849135044,0.0357530544841444,0.06536249624685313,0.04935676836732337,0.02085594844908423,0.02083285216065778,0.06356098574959004,0.08125274268425065,0.04118068226436012,0.0783195140540915,0.05332932997667275,0.05910340208328522,0.0353835138693212,0.07173707185255329,0.025498302422800656,0.03875557197958288,0.040025867843037626,0.04129616370649237,0.06005034990876966,0.11659006397671894,park_ss_ff_175MPa_000406.edf.h5
0.07390088376775926,0.04463586530931871,0.03772234030652198,0.0684192862736324,0.050117462803445575,0.0206063318044524,0.022373867322966774,0.0620874818212328,0.08038930529141962,0.03955699742700526,0.08092627810717082,0.053719655442443226,0.06425774695156057,0.03385166125964873,0.07126076742364917,0.025192974605660588,0.0342096431368162,0.037588097102584185,0.04186150576127084,0.057321848081440877,0.11784315919006601,park_ss_ff_175MPa_000407.edf.h5
0.07674165457184325,0.042407474600870826,0.034243468795355586,0.06268142235123367,0.04596788824383164,0.02086357039187228,0.0246961175616836,0.06499455732946299,0.0756077648766328,0.046149310595065315,0.07599328737300436,0.05263515965166909,0.06542543541364296,0.03598965892597968,0.06542543541364296,0.029594521044992744,0.03791727140783745,0.041568396226415096,0.03871099419448476,0.062386611030478954,0.11973875181422351,park_ss_ff_175MPa_000408.edf.h5
0.07635412942438327,0.04616553450125134,0.03427779764032892,0.06567304254558455,0.045361101179835536,0.021406864497676082,0.022211297819091882,0.06884608509116912,0.07166160171612442,0.0437298891669646,0.07628709331426528,0.05119324276010011,0.06200840185913479,0.03535037540221666,0.06325974258133715,0.02484805148373257,0.03711565963532356,0.045517518770110836,0.041785841973543084,0.06694672863782625,0.12182695745441545,park_ss_ff_200MPa_000411.edf.h5
0.07434152663981855,0.043119011248437714,0.03471740036106096,0.06249132064990973,0.047817432763967965,0.021524788223857796,0.02048326621302597,0.06587048095171967,0.0786464842845901,0.040804517891033655,0.07827616534740545,0.05439059389899551,0.058973290746655554,0.036453270379114014,0.07188816368097023,0.026454659075128454,0.037564227190667966,0.04490117113363885,0.03869832893579595,0.0625839003842059,0.12229782900523076,park_ss_ff_200MPa_000412.edf.h5
0.07366859249600971,0.04561293078254614,0.037947080907312906,0.06598026212260864,0.04806330508284064,0.021086707281433355,0.02169368073196502,0.06553065215925184,0.07758019917721377,0.03927343029921543,0.0814243643639143,0.051727626284198455,0.06319268034979655,0.03522694062900434,0.06867792190274936,0.026054897376525863,0.033945552233437495,0.04075714317829283,0.04163388260683857,0.060922150034844774,0.1199334577254232,park_ss_ff_200MPa_000413.edf.h5
0.07265551931017178,0.04443734744622123,0.03501608230490225,0.05908251020827155,0.04639916052649588,0.02151150854301161,0.02468234596345553,0.06930218764970231,0.07226771905011747,0.04617104272646395,0.07450327349043045,0.05171430526724,0.06451171384903163,0.03729726030522162,0.063964231128955,0.028651595684011225,0.037913178365307845,0.044277664986198874,0.03941875584551863,0.06622259734927116,0.12281862353719461,park_ss_ff_200MPa_000414.edf.h5
0.07771020154488147,0.043749445085678774,0.033627807866465416,0.061218147917961464,0.04073071117819409,0.023705939802894434,0.02153067566367753,0.07513539909437983,0.060840806179525884,0.04175175352925508,0.06823226493829353,0.049520554026458316,0.06097398561662079,0.03922134422445175,0.06239456627896653,0.025459469057977448,0.03808931900914499,0.05633490189114801,0.04013140371126698,0.0796413033827577,0.132224984462399,park_ss_ff_225MPa_000417.edf.h5
0.0766284408961905,0.043263573225039806,0.0338032718798311,0.05726943399709269,0.042986686356399545,0.02498903989478299,0.0188052331618173,0.07418260688986825,0.06959089965158402,0.03998707861279679,0.07076766884330511,0.050970257735526894,0.05803087288585339,0.03811809224947507,0.06864486951706315,0.024296822723182353,0.037102840397794136,0.05786935554581324,0.036433697131913516,0.07625925840467015,0.13452087034772375,park_ss_ff_225MPa_000418.edf.h5
0.07943367771850451,0.04335201566614896,0.0336732167375695,0.06099894208476827,0.041663853062326964,0.024917280032412722,0.020032862898687734,0.07198325342697008,0.06847187521102033,0.037994913003353815,0.07547212280820222,0.05183784635469422,0.061021450919485895,0.03727463029238976,0.0660859387309519,0.023431696941049362,0.03635176806896707,0.052805726247552164,0.041663853062326964,0.07153307673261755,0.13106894456074009,park_ss_ff_225MPa_000419.edf.h5
0.07310734720860784,0.04183098912622245,0.03227938997424032,0.05701324458020836,0.04116989992477261,0.024300727198121593,0.020926892652791393,0.07440672943214717,0.06565299655777691,0.0448856771605079,0.06975630884263798,0.04990083661978253,0.062233569653726034,0.04005288713611599,0.059931155538331775,0.026967880183281282,0.038913078168099025,0.05783390703718057,0.040463218364602094,0.0783732646408462,0.135819636628901,park_ss_ff_225MPa_000420.edf.h5
0.07830353542142761,0.04279249003002196,0.029685889680512615,0.05565264148407044,0.04057444997087422,0.025630685127929383,0.01951427163149169,0.07969261101402518,0.05755701931263162,0.04353183671640454,0.06633956176905498,0.05018595689384774,0.05932697047094143,0.04019357440516198,0.06123134829950262,0.025541067347761796,0.03772908545055339,0.06432316171528431,0.036967334319128915,0.08522650893937357,0.14112559931890487,park_ss_ff_230MPa_000423.edf.h5
0.07699617568663808,0.04125622899524858,0.03214740989685943,0.05444431567968478,0.04019005678525901,0.02783636574342334,0.017406420210916675,0.07553598331208715,0.06427164213697995,0.04100127477112064,0.07196662417429597,0.047491018658013674,0.057040213234442,0.04019005678525901,0.06547688028740295,0.02350214393324835,0.03912388457526944,0.06554641325761966,0.03643527639355661,0.0821416154826747,0.14054931046471203,park_ss_ff_230MPa_000424.edf.h5
0.07962363876611837,0.0442657310794186,0.03134824805212558,0.058572925684603816,0.03968651751947874,0.02565270879846904,0.019866040916753997,0.0731079418599353,0.06766300633343965,0.04062058595707842,0.07130815145577983,0.04946006287875336,0.059119697452954846,0.03882079555292295,0.06454185082243587,0.02346562172506493,0.037499430446074636,0.058527361370574564,0.03859297398277669,0.0782567093452408,0.13605504169134733,park_ss_ff_230MPa_000425.edf.h5
0.07303616175084485,0.04184004229982299,0.032069702751787395,0.05579438607784087,0.03910434722637302,0.025586795098737902,0.020943010184142165,0.07584082392698682,0.06209338145704499,0.04193199843674567,0.06595553920779788,0.04772523506287501,0.06269109634704247,0.0424837352582818,0.059932412239361826,0.026345433228350076,0.03823076392560749,0.06579461596818317,0.03967907308213982,0.0829214464700338,0.13853192027402927,park_ss_ff_230MPa_000426.edf.h5
0.07789539506007415,0.042007235696100764,0.02885345482156416,0.05350841931305552,0.039773996158828,0.027647505471436868,0.01922819241591853,0.07997230782973781,0.05444637991871008,0.04370449774442807,0.06541158604671937,0.047188351422573584,0.05772924203850105,0.041046942695073474,0.05929250971459199,0.0246102997007459,0.03923801866988253,0.07144133279735584,0.03653579882978248,0.09046853365491983,0.14703649113403905,park_ss_ff_235MPa_000429.edf.h5
0.07432416590466812,0.041147921502426674,0.030292372980703853,0.053152329370940894,0.039834939391807926,0.03144123232749525,0.016506060819207052,0.07786452838151509,0.05760709010339734,0.041921643103327,0.06700897985979226,0.046306065508428876,0.05530937140981454,0.04067899932006284,0.06471126116620947,0.02400881573702844,0.040139738810344425,0.07568404023352325,0.037208975170570445,0.08485146889873625,0.1493048228646456,park_ss_ff_235MPa_000430.edf.h5
0.07762161175504244,0.04389887742995346,0.02890846034498494,0.05498767910924523,0.03990599616683399,0.027471023090261934,0.018755133704481154,0.07737063064707493,0.062448662955188465,0.03995162909555535,0.06755955097198138,0.04743542940585927,0.05742904079583828,0.039883179702473306,0.06281372638495938,0.022611116181436526,0.03785251437437255,0.06787898147303094,0.039883179702473306,0.08533357670895318,0.14324176325636578,park_ss_ff_235MPa_000431.edf.h5
0.07187492794059999,0.04039938201858556,0.029008232065856527,0.05241312518735444,0.036940530818364195,0.027440219521756175,0.020061336961283927,0.07895404339705306,0.05946918163580603,0.042613046786727234,0.06421933728411004,0.04627942905896188,0.06048377798787096,0.043927410242811354,0.05995342080383702,0.025803029953651396,0.03991514285055457,0.07420388774874905,0.03878525145848226,0.08725528627758433,0.14633246477736528,park_ss_ff_235MPa_000432.edf.h5
0.07209911089046352,0.041679830301936185,0.027440537978968272,0.0515864061019091,0.03863338899670533,0.030712641603105113,0.017849889425463734,0.08433000857516812,0.048901024506927834,0.04294353928780972,0.06244076364128718,0.0475019181297107,0.05704743421943404,0.04427494696935506,0.05542266552331092,0.02371710971701945,0.03967143566367288,0.08559371756104166,0.035271020445006095,0.09288261046170511,0.15859547772712912,park_ss_ff_240MPa_000456.edf.h5
0.0726734548898887,0.03999526403031021,0.026710869050438076,0.050556476438550796,0.03869287236561686,0.03701160312573999,0.015581340279422212,0.07965901018233483,0.05335069855552924,0.04181861236088089,0.06457494672034099,0.04416291735732891,0.053255979161733365,0.04392611887283921,0.05986265687899597,0.02230641723892967,0.04037414160549373,0.08681032441392375,0.03615912858157708,0.0925171678901255,0.16237272081458679,park_ss_ff_240MPa_000457.edf.h5
0.07349480968858131,0.043183391003460206,0.0271280276816609,0.05319492502883506,0.038777393310265286,0.03211072664359862,0.018223760092272202,0.08087658592848904,0.05471741637831603,0.03928489042675894,0.06346020761245674,0.04657439446366782,0.05494809688581315,0.04410611303344868,0.06232987312572088,0.0219838523644752,0.03709342560553633,0.08009227220299885,0.03693194925028835,0.0914878892733564,0.15536332179930795,park_ss_ff_240MPa_000458.edf.h5
0.0695928989683056,0.040710103169439536,0.026652105214239243,0.04981875638999907,0.03671344920531648,0.03069523189887536,0.018565851844967004,0.08076958825169625,0.05525606469002695,0.04245283018867924,0.06055395482851566,0.0443117390092016,0.05732410075285807,0.04775072032716795,0.058090900641323544,0.024607305511664655,0.03992006692071754,0.08683427827865044,0.03552839483223348,0.09385165907612232,0.15816990426619573,park_ss_ff_240MPa_000459.edf.h5
0.06663623916020082,0.03922866271109083,0.02398448197170242,0.05011410314924692,0.03801916932907348,0.035531720675490645,0.01791419443176632,0.08133272478320401,0.043382017343678685,0.04283432222729347,0.058032861706983116,0.043792788680967594,0.05597900502053857,0.047946143313555456,0.055066179826563214,0.022843450479233227,0.04005020538566864,0.09910999543587402,0.03455043359196714,0.10365130077590141,0.1710178000912825,park_ss_ff_250MPa_000462.edf.h5
0.06644144144144144,0.039342534023385084,0.026380103507763084,0.050795476327391224,0.04013321832470769,0.04219378953421506,0.014687559900325858,0.07995495495495496,0.04643473260494537,0.04080410197431474,0.05949300364193981,0.04288863331416523,0.05120279854322408,0.04885470576959939,0.05645006708836496,0.021755798351543034,0.04056450067088365,0.10101590952654782,0.03445466743339084,0.09615200306689668,0.1789102932719954,park_ss_ff_250MPa_000463.edf.h5
0.06836804169699247,0.04148569013687695,0.024886718474866763,0.050524734111238936,0.03906745239828141,0.03740051182119127,0.017162444533139247,0.07949663090179138,0.04923344211490151,0.03937266687014298,0.06015072899302702,0.04341088911323457,0.05536120958843002,0.0456647805977508,0.05756814500035217,0.020778062122884043,0.03956049116051934,0.09701124597938629,0.03622661000633907,0.09726950437865377,0.1700983729720846,park_ss_ff_250MPa_000464.edf.h5
0.06708600345243444,0.03972664286221003,0.024852798600108774,0.047199035210101915,0.037409255361914445,0.036936319137364323,0.017474993497126914,0.07775071531603964,0.048617843883752274,0.04379389439334106,0.05644493840005675,0.043060843245288374,0.05452954669062877,0.051810163399465585,0.05580647449691409,0.023717751661188488,0.041169098347087894,0.09964766251271016,0.033933174111471065,0.099032845420795,0.17467899453758662,park_ss_ff_250MPa_000465.edf.h5
0.06041872543837474,0.03872405947647829,0.02203939052696895,0.05193850113759106,0.03619607933261324,0.04127502125801485,0.016270999471422333,0.07910279686530462,0.03768988578126077,0.04518189966216993,0.053409325948567093,0.04033277411348333,0.053455289223910095,0.05322547284719509,0.05067451106565854,0.020683473904350425,0.04056259049019833,0.11784983797945442,0.033438282812033183,0.1075310826649507,0.19334451773033345,park_ss_ff_250MPa_2_000468.edf.h5
0.059958582044097944,0.03971251065903277,0.02326714581556828,0.050895358752588625,0.041223047874284324,0.048361554391521504,0.014009014496284566,0.07927884029723474,0.03820197344378121,0.04153977341941771,0.05747350468997442,0.041734681447192105,0.05060299671092703,0.052186624436593984,0.05225971494700938,0.02000243635034718,0.04015105372152516,0.11382628822024607,0.03250091363138019,0.10281398465099281,0.19310512851748082,park_ss_ff_250MPa_2_000469.edf.h5
0.06331075925219382,0.0402756581457459,0.022653567340709654,0.0499332315909958,0.039822586798931706,0.043947920640976725,0.01659671880961465,0.07869133918351774,0.041491797024036624,0.0383918351774132,0.05627623044639451,0.04313716138878291,0.053295497901564286,0.049861694009919875,0.052270125906142696,0.02067436093094239,0.03977489507821442,0.11336322014498283,0.03426650133536818,0.10196489889355208,0.18921690194582222,park_ss_ff_250MPa_2_000470.edf.h5
0.06170227937156846,0.03781522591685879,0.02348299384403299,0.04639555059064008,0.03705464312029092,0.045183371758610036,0.016970503648420603,0.07717538563924607,0.04069117961638105,0.04370974259025979,0.05533239845031255,0.04042972928006085,0.05452427922895919,0.052955577211037955,0.05171963016661517,0.02336415278206926,0.04066741140398831,0.11572742614027999,0.03187317281867231,0.10322534642169562,0.19413875882394885,park_ss_ff_250MPa_2_000471.edf.h5
0.03768407125180702,0.03197510597113665,0.017249405826574866,0.05255678337784529,0.03138705804523069,0.08080758581824418,0.012275500453286943,0.05811873667703918,0.016391835934628673,0.04535319628549727,0.04331953054173915,0.03518486756670668,0.0464312841496582,0.062455590130595644,0.03395976772106927,0.020091637468453678,0.04623526817435621,0.18717075441648495,0.02856932840026462,0.11278269178938083,0.28216499644721044,park_ss_ff_260MPa_000497.edf.h5
0.039456138057262384,0.033494574454177015,0.017074127336906785,0.0554059354163943,0.03422669630016996,0.08508301738789384,0.008811609360700745,0.056896326317165645,0.01605438619427376,0.04183553405673944,0.04392731075957641,0.034592757223166425,0.048058569747679435,0.0644528696561642,0.035664792783370376,0.01822460452346712,0.044920904693423976,0.18276898941038044,0.02928487383971761,0.10976598248137011,0.2865472610798797,park_ss_ff_260MPa_000498.edf.h5
0.03984105134664832,0.03394540685141417,0.01516764927408254,0.05545022465781887,0.03703607511103031,0.0820455548918266,0.01101212892501883,0.05625535672544996,0.01558320130898891,0.04197075552554346,0.0450094797807963,0.03636080305430746,0.04869750409059034,0.06165753317923279,0.03591927901721944,0.017816793496610653,0.04202269952990676,0.18518037555515154,0.029452250473989038,0.10957587720437369,0.27841986338726854,park_ss_ff_260MPa_000499.edf.h5
0.03656320968962907,0.031768861973252585,0.01640171587181428,0.048851879888973,0.03202119606358819,0.08700479434771638,0.01047186474892758,0.05702750441584658,0.018168054504163512,0.04670704012112036,0.04458743376230129,0.034494070148877114,0.05036588443098663,0.06411809235427707,0.03393893515013879,0.019480191773908657,0.04481453444360333,0.1858440575321726,0.02846328538985617,0.10890739338884683,0.2776936664143326,park_ss_ff_260MPa_000500.edf.h5
0.02464332036316472,0.02762645914396887,0.01224383916990921,0.052425421530479896,0.024461738002594033,0.11792477302204929,0.007859922178988326,0.04057068741893645,0.006926070038910506,0.046874189364461735,0.033073929961089495,0.029779507133592738,0.04394293125810635,0.0722438391699092,0.022542153047989625,0.017328145265888457,0.05380025940337224,0.23818417639429312,0.024591439688715952,0.10295719844357977,0.36106355382619976,park_ss_ff_270MPa_000509.edf.h5
0.017805681350349937,0.025957184026348293,0.012474269246603541,0.044483326471799096,0.024104569781803212,0.13480856319473034,0.007883902840675175,0.03414985590778098,0.007801564429806505,0.04730341704405105,0.032153149444215726,0.02978592013174146,0.049897076986414164,0.07630712227254013,0.024433923425277893,0.019678880197612186,0.05471387402223137,0.23114450391107452,0.025133799917661587,0.09997941539728283,0.36930835734870315,park_ss_ff_270MPa_000512.edf.h5
0.022900569981000634,0.02700443318556048,0.012412919569347688,0.05223559214692844,0.026320455984800508,0.12425585813806206,0.006434452184927169,0.036377454084863835,0.006333122229259025,0.04296390120329322,0.03455351488283724,0.03278024065864471,0.04605446485117163,0.07488283723875871,0.024192526915769473,0.01694743508549715,0.05246358454718176,0.23622545915136162,0.023913869537682077,0.10074730842305256,0.3627359088030399,park_ss_ff_270MPa_000510.edf.h5
0.020896315058419806,0.02647275104175178,0.011377563526431898,0.049350437127216276,0.025369719748345454,0.1286461312198709,0.009253206961353051,0.03799330010621783,0.0073331154506087095,0.04644987335566631,0.03319307132935698,0.030578478633875316,0.051822044284663776,0.07216684369638042,0.02475692458534194,0.01783233924340224,0.05073943949669091,0.23447585587057765,0.02385815834627012,0.09743443091755863,0.3661859629054661,park_ss_ff_270MPa_000511.edf.h5
0.0048828342734833115,0.018684087311319705,0.007981984794096007,0.030166551470424293,0.013734364897103744,0.19283850973222447,0.0028538940045929858,0.015228200040132884,0.0022073086441773875,0.04013288443958886,0.020579251298744734,0.02196160620721946,0.04606363291788366,0.09350962074424204,0.012240529754074603,0.014314062116786694,0.06838197587567724,0.29664890414929435,0.019018528014982942,0.07857126931395064,0.49078058460235,park_ss_ff_280MPa_000524.edf.h5
0.005378500153334434,0.02057040409520889,0.008162109881814535,0.032955108395650023,0.013800099077634404,0.19133778396357717,0.0033261777264041894,0.014578566205090703,0.002241041730556014,0.03632846594796065,0.022292467740794037,0.022009388785355383,0.051520369889835105,0.09308579651341087,0.012101625345002478,0.012361114387487911,0.06149890306904768,0.29897855676912555,0.016843197848599938,0.08063032247411007,0.4867306739638131,park_ss_ff_280MPa_000525.edf.h5
0.006373560154819571,0.018749855146360118,0.008181333580550213,0.03240086216886458,0.014323127911558162,0.19255104642269452,0.003963195587178715,0.017475143115396205,0.0023176582381162075,0.04035042992560317,0.020488098824947273,0.02447447099450715,0.051127540732843535,0.08992513963890884,0.011657820937724522,0.012839826639163788,0.06507984332630311,0.2884557443159432,0.018077734257306417,0.08118756808121075,0.48464551417248014,park_ss_ff_280MPa_000526.edf.h5
0.005418673582808448,0.01922008151167099,0.008869025565024082,0.0299416450537236,0.01484346054094109,0.19798999629492406,0.0029640607632456465,0.014148758799555392,0.0025472397184142276,0.03901908114116339,0.020748425342719527,0.021721007780659503,0.0537467580585402,0.09577621341237495,0.01176361615413116,0.012875138940348278,0.06608929233049278,0.29117265653945906,0.01676546869210819,0.07437939977769545,0.4892321230085217,park_ss_ff_280MPa_000527.edf.h5
0.0006936477869967718,0.012245551316596857,0.003654990262252221,0.01109836459194835,0.007816876984232852,0.2545153803057386,0.0009604353973801457,0.004028492916788944,0.0012805805298401942,0.022837019448816796,0.009924499106261505,0.01579382653469573,0.047461515887202196,0.11314462556358883,0.004348638049248993,0.007976949550462877,0.0773684070111784,0.3403676333271083,0.012458981404903556,0.05202358402475789,0.5829309286876717,park_ss_ff_290MPa_000544.edf.h5
0.00044681504649669076,0.012678376944343601,0.004077187299282303,0.011533413387695831,0.008489485883437125,0.255494428774889,0.0010891116758356837,0.004188891060906476,0.0015080007819263314,0.02245245608645871,0.012482895361501298,0.01820771314474015,0.05166298975117987,0.10974894579574968,0.004775335809433383,0.007204892624759139,0.07001033259795024,0.3426792147225558,0.010891116758356838,0.050378396492501885,0.5725934820855092,park_ss_ff_290MPa_000545.edf.h5
0.0006561679790026247,0.013451443569553806,0.004347112860892389,0.012412510936132983,0.007983377077865266,0.2551126421697288,0.0011482939632545932,0.004921259842519685,0.001257655293088364,0.024715660542432197,0.010580708661417323,0.01654090113735783,0.05282152230971129,0.10878718285214348,0.004893919510061242,0.008502843394575677,0.07179571303587051,0.3348097112860892,0.012193788276465441,0.05306758530183727,0.5664643482064742,park_ss_ff_290MPa_000546.edf.h5
0.00021903405979629831,0.013169422845252438,0.003969992333807907,0.009308947541342679,0.008104260212463039,0.26360749096484504,0.0009582740116088051,0.0031486146095717885,0.002080823568064834,0.023573540685576606,0.00908991348154638,0.016400175227247838,0.0523491402913153,0.11285729931004271,0.00424378490855328,0.007748329865294053,0.06992662358996823,0.34276092432373234,0.010814806702442229,0.0456686014675282,0.5710765524038988,park_ss_ff_290MPa_000547.edf.h5
