c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,uq,dataset
0.03481123674339531,0.03327306581752435,0.04082899317267993,0.024502792994575924,0.0707828480449038,0.04576733140837089,0.025393313004290687,0.05038184418598376,0.03912890951776992,0.024502792994575924,0.019402542029845912,0.039722589524246434,0.03143805488841515,0.019618425668564643,0.0073400437164368405,0.0337588040046415,0.029684000323825458,0.027336265752759263,0.01829613838141242,0.06260625522843187,0.018269152926572576,0.020401003858920044,0.023288447526783065,0.02587905119140783,0.030655476698059746,0.05297244785060852,0.033623876730442294,0.03011576760126292,0.024907574817173542,0.06131095339611949,0.11609142672099738,/home/wzheng/EventDetection/sangid_patch_dir_case1/lshr_r1e_state_2_bigbox_ff_000503.h5
0.0337936146265133,0.0348367968814341,0.04115079474016526,0.026052104208416832,0.07181486260191616,0.04587256705191204,0.025310895764131,0.049770774425563456,0.04013506464984764,0.024487330826035634,0.018338045954923547,0.042139072665879705,0.030773876520163616,0.01954594119746342,0.006835588986191561,0.03456227523540231,0.0285777033519093,0.027561973261591675,0.01822823729651083,0.06253603096604167,0.01715760287698685,0.02105581025063826,0.023801026710956158,0.02536580009333736,0.030773876520163616,0.051994399758420955,0.03409558843714827,0.029456172619211025,0.023389244241908476,0.06058692727921597,0.11851099459192357,lshr_loading_with_ff_corrected_3_000803.h5
0.033953525943078704,0.0347343762621503,0.04232747246829478,0.02563343116400549,0.07108430490858667,0.04488543041008105,0.02455639624114812,0.0489243113707962,0.03971566278036565,0.02426021163736234,0.019090444007646947,0.0402272543687229,0.03225719593957834,0.019736664961361373,0.007189208110072969,0.03384582245079297,0.029726163870863513,0.02636042973693422,0.019171221626861253,0.0632758017178707,0.018875037023075473,0.021486846711004603,0.023533213064433615,0.02482565497186246,0.02897223942486335,0.052505452489296965,0.03330730498936428,0.030668569428363716,0.024475618621933815,0.060394733299227225,0.11976628342173995,lshr_loading_with_ff_corrected_1_000512.h5
0.03481123674339531,0.03327306581752435,0.04082899317267993,0.024502792994575924,0.0707828480449038,0.04576733140837089,0.025393313004290687,0.05038184418598376,0.03912890951776992,0.024502792994575924,0.019402542029845912,0.039722589524246434,0.03143805488841515,0.019618425668564643,0.0073400437164368405,0.0337588040046415,0.029684000323825458,0.027336265752759263,0.01829613838141242,0.06260625522843187,0.018269152926572576,0.020401003858920044,0.023288447526783065,0.02587905119140783,0.030655476698059746,0.05297244785060852,0.033623876730442294,0.03011576760126292,0.024907574817173542,0.06131095339611949,0.11609142672099738,lshr_r1e_state_2_bigbox_ff_000503.h5
0.033922868414696335,0.03443278494941091,0.04173264270953544,0.025978905558090227,0.07103942459944715,0.04565094871313169,0.025361638173962052,0.04889831190789297,0.03931724859772953,0.023456160596870723,0.01948417916856767,0.04028340624245189,0.03182952685113121,0.01975255629210166,0.007058318348943936,0.03303722390703417,0.029575159013445693,0.02697190091516599,0.019215802045033682,0.0615388744263439,0.01894742492149969,0.020342985963876438,0.022865730925095945,0.025093261050428063,0.031158584042296236,0.05316550817208341,0.033305601030568156,0.03080969378170205,0.024690695365127076,0.061082633316336114,0.12144064839913046,lshr_loading_with_ff_000509.h5
0.03500027089992957,0.03310397139296744,0.04204366906864604,0.02570840331581514,0.0737931408137834,0.04464430839247982,0.02570840331581514,0.04941214715284174,0.0414476892236008,0.024164273717288832,0.01880045511188167,0.04109551931516498,0.030340792111394052,0.01950479492875332,0.007341388091239096,0.03180365173105055,0.028715392533997942,0.02679200303407921,0.019315164978057107,0.06255079373679363,0.018692095140055265,0.02056130465406079,0.023622473858156797,0.02473316356937747,0.03044915208322046,0.05371945603294143,0.031586931787397736,0.03004280218887143,0.024353903667985045,0.060952484152354124,0.11794982933304438,lshr_loading_with_ff_corrected_2_000523.h5
