c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,uq,dataset
0.02034703294924036,0.015813476536147016,0.034298513101438326,0.017216720187818765,0.05108346601181963,0.03154599670777451,0.015192811074830666,0.027039425749521007,0.023747200259060366,0.017891356558814797,0.013735596513479234,0.03583668402730928,0.01888981838788893,0.01424832015543622,0.007043203713198586,0.030763418517419112,0.018080254742693688,0.014599131068354157,0.011576760126291928,0.05108346601181963,0.010551312842377958,0.015219796529670508,0.016946865639420352,0.020401003858920044,0.02156137841703322,0.0276870766656772,0.02355830207518148,0.013060960142483202,0.023909112988099415,0.033623876730442294,0.026553687562403866,0.01978033839760369,0.043203713198585965,0.005666945516366678,0.02056291658795909,0.030466578514180855,0.012170440132768438,0.01486898561675257,0.03729389858866071,0.017783414739455435,0.013033974687643361,0.014788029252233046,0.021966160239630838,0.018080254742693688,0.027228323933399898,0.0936395282942494,/home/wzheng/EventDetection/sangid_patch_dir_case1/lshr_r1e_state_2_bigbox_ff_000503.h5
0.019655749855876137,0.016883081230955062,0.03387597112032284,0.017459576687621818,0.05196694759381777,0.031405276306036733,0.01531830784857386,0.02827572954127433,0.023636313723337084,0.01844785461333626,0.012737804375875038,0.03620940511159305,0.019189063057622094,0.01482416888571664,0.0066708759985724874,0.03184451093968759,0.01869492409476487,0.015290855683970681,0.011090674499684301,0.05133554780794466,0.009937683586350783,0.015400664342383397,0.017102698547780494,0.02067147994619376,0.02067147994619376,0.027342355944766243,0.023608861558733905,0.013341751997144975,0.023142174760479865,0.034644631729211846,0.027342355944766243,0.01872237625936805,0.04180964669064156,0.00527081560381036,0.01962829769127296,0.02876986850413155,0.012298569742224175,0.014494742910478491,0.03749965684794246,0.018640019765558513,0.012929969528097291,0.015071238367145249,0.021714662201114558,0.01767919400444725,0.02745216460317896,0.09783951464572982,lshr_loading_with_ff_corrected_3_000803.h5
0.020140553057432887,0.0169363741619322,0.03470745038907887,0.017959557338646705,0.05010904978593931,0.030426236570720806,0.01408223161636016,0.027302835294434422,0.024691025606505292,0.018444223053932524,0.01394760225100299,0.03586526293115054,0.01922507337300412,0.014189935108645899,0.007027652871644363,0.03155712323972105,0.018390371307789654,0.014809230189288888,0.01147042192843103,0.05185923153558254,0.010931904467002342,0.015374673523789009,0.017313336384932283,0.02022133067664719,0.02084062575729018,0.02684509545222004,0.023990952906648,0.013032122566574222,0.024206359891219473,0.033522711973935755,0.026575836721505694,0.019332776865289857,0.041896658499151834,0.005654433345001212,0.021136810361075956,0.030103126093863595,0.012358975739788362,0.014836156062360321,0.03686152023479361,0.018390371307789654,0.012816715582002746,0.014055305743288726,0.021325291472576,0.017717224481003796,0.027518242279005897,0.09811788147230674,lshr_loading_with_ff_corrected_1_000512.h5
0.02034703294924036,0.015813476536147016,0.034298513101438326,0.017216720187818765,0.05108346601181963,0.03154599670777451,0.015192811074830666,0.027039425749521007,0.023747200259060366,0.017891356558814797,0.013735596513479234,0.03583668402730928,0.01888981838788893,0.01424832015543622,0.007043203713198586,0.030763418517419112,0.018080254742693688,0.014599131068354157,0.011576760126291928,0.05108346601181963,0.010551312842377958,0.015219796529670508,0.016946865639420352,0.020401003858920044,0.02156137841703322,0.0276870766656772,0.02355830207518148,0.013060960142483202,0.023909112988099415,0.033623876730442294,0.026553687562403866,0.01978033839760369,0.043203713198585965,0.005666945516366678,0.02056291658795909,0.030466578514180855,0.012170440132768438,0.01486898561675257,0.03729389858866071,0.017783414739455435,0.013033974687643361,0.014788029252233046,0.021966160239630838,0.018080254742693688,0.027228323933399898,0.0936395282942494,lshr_r1e_state_2_bigbox_ff_000503.h5
0.020128284265049246,0.016129465124392797,0.03376184214057594,0.017202973618528756,0.05152840771852607,0.031185421754649632,0.014546040095542256,0.02724027803869998,0.023724537720404712,0.0186522100856123,0.014331338396715064,0.035130565470599284,0.019618367730334665,0.014358176109068463,0.007031480636590537,0.030326614959340865,0.018330157537371515,0.015002281205550038,0.011701242586081963,0.05026703523791632,0.011003462064893589,0.015297496041437427,0.01626365368615979,0.020208797402109444,0.020987091060358017,0.027347628888113578,0.02353667373393092,0.013955610423767478,0.023644024583344515,0.03427175867529052,0.02756233058694077,0.019135288907973485,0.04146426558600145,0.005421217895386597,0.020665038512117227,0.03067550521993505,0.01229167225785674,0.014760741794369448,0.03725074474651781,0.018115455838544323,0.013043128203751912,0.01470706636966265,0.02302675719921634,0.01795442956442393,0.027213440326346584,0.0959984970881082,lshr_loading_with_ff_000509.h5
0.019613154900579726,0.017283415506311968,0.03657149049141247,0.017500135449964784,0.05136262664571707,0.030720052012786478,0.014574416210651786,0.028038142710082894,0.025843853280598145,0.018746275125968468,0.01316573657690849,0.037492550251936936,0.020046594787885355,0.014411876252912174,0.0066912282602806525,0.029501002329739394,0.018231565259793032,0.015468385978219645,0.011269437069946361,0.05160643658232649,0.010483827274204908,0.01571219591482906,0.017825215365444003,0.020669664625887197,0.020182044752668365,0.0281194126889527,0.02234924418919651,0.012813566668472666,0.02324321395676437,0.03283307146340142,0.026846183019992413,0.0177439453865742,0.04012027956872731,0.005661808527929783,0.021076014520236226,0.03153275180148453,0.012163406837514223,0.01419515630925936,0.039117949829333046,0.017554315435877987,0.012949016633255676,0.014032616351519749,0.019992414801972152,0.01744595546405158,0.02719835292842824,0.09942027415072872,lshr_loading_with_ff_corrected_2_000523.h5
