c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,uq,dataset
0.0317348948916534,0.029818927598024663,0.03915589497260976,0.021129611139595758,0.06411744069946299,0.03394770218852039,0.024178967536497828,0.025393313004290687,0.026148905739806244,0.021129611139595758,0.019618425668564643,0.038966996788730876,0.030385622149661333,0.018485036565291307,0.007690854629354778,0.03176188034649324,0.02258682570094719,0.023963083897779097,0.016946865639420352,0.05712820789594408,0.013546698329600345,0.01910570202660766,0.0223979275170683,0.0264457457430445,0.0276870766656772,0.05270259330221011,0.030385622149661333,0.01387052378767844,0.02709339665920069,0.05548209515071376,0.0304935639690207,0.023099549342904174,0.047926167795558194,0.005720916426046361,0.01975335294276385,0.12553633591494184,/home/wzheng/EventDetection/sangid_patch_dir_case1/lshr_r1e_state_2_bigbox_ff_000503.h5
0.031048398166195406,0.03038954621571911,0.03955856919318088,0.021220523238257336,0.065500864743185,0.03395832761413237,0.02429516567381338,0.02662859966508359,0.026052104208416832,0.02223625332857496,0.01765174183984407,0.041068438246355726,0.02874241633952837,0.01872237625936805,0.007384632278255141,0.032887693194608394,0.023087270431273507,0.025255991434924643,0.016443846597304197,0.056633815576358194,0.013122134680319543,0.019491036868257063,0.02237351415159085,0.02539325225794054,0.027012929969528098,0.05224146923984956,0.030773876520163616,0.014110412606033986,0.02610700853762319,0.05490432920635792,0.030746424355560437,0.02295000960825761,0.047464792598896424,0.005380624262223076,0.019161610893018915,0.13039778186510007,lshr_loading_with_ff_corrected_3_000803.h5
0.030803198793720888,0.03056086593607798,0.040281106114865774,0.021863808934004685,0.0634373569562993,0.033011120385578505,0.023344731952933573,0.026252726244648483,0.025714208783219797,0.0214060690917903,0.019386628611432727,0.03950025579579418,0.03088397641293519,0.018686555911575434,0.008212391286787473,0.03225719593957834,0.02237540052236194,0.023775545922076525,0.017717224481003796,0.05697514741915507,0.01394760225100299,0.01979051670750424,0.022536955760790543,0.02498721021029107,0.026818169579148603,0.05296319233151135,0.029133794663291957,0.014109157489431595,0.027329761167505857,0.05595196424244056,0.03144941974743531,0.02237540052236194,0.04644713104822424,0.005708285091144081,0.020005923692075715,0.12854411804302754,lshr_loading_with_ff_corrected_1_000512.h5
0.0317348948916534,0.029818927598024663,0.03915589497260976,0.021129611139595758,0.06411744069946299,0.03394770218852039,0.024178967536497828,0.025393313004290687,0.026148905739806244,0.021129611139595758,0.019618425668564643,0.038966996788730876,0.030385622149661333,0.018485036565291307,0.007690854629354778,0.03176188034649324,0.02258682570094719,0.023963083897779097,0.016946865639420352,0.05712820789594408,0.013546698329600345,0.01910570202660766,0.0223979275170683,0.0264457457430445,0.0276870766656772,0.05270259330221011,0.030385622149661333,0.01387052378767844,0.02709339665920069,0.05548209515071376,0.0304935639690207,0.023099549342904174,0.047926167795558194,0.005720916426046361,0.01975335294276385,0.12553633591494184,lshr_r1e_state_2_bigbox_ff_000503.h5
0.03097072005582244,0.030594992082874854,0.039478274871849926,0.021470169882719197,0.064168970236977,0.033815517565282734,0.0241002656933523,0.026166769544564022,0.025898392421030033,0.021443332170365797,0.019323152894447276,0.039075709186548936,0.03051447894581466,0.018813236359732696,0.007943962856606103,0.031212259467003033,0.02299991948686294,0.023375647459810526,0.01843750838678511,0.05555406457153592,0.013714071012586888,0.018598534660905504,0.02160435844448619,0.025281125036901855,0.027320791175760178,0.05437320522798637,0.030111913260513674,0.014921768068489842,0.027454979737527172,0.055285687448001934,0.03137328574112343,0.022865730925095945,0.04648291779608706,0.0055017310324467945,0.01975255629210166,0.12986769007809773,lshr_loading_with_ff_000509.h5
0.031857831716963755,0.029988622202958226,0.040472449477163136,0.02161781437936826,0.06650593270845749,0.03315815137888064,0.024651893590507668,0.026683643062252804,0.02706290296364523,0.020778024597713603,0.01893590507666468,0.04012027956872731,0.029826082245218617,0.018692095140055265,0.007883187950371132,0.030205342146611042,0.022403424175109713,0.024028823752505823,0.01712087554857236,0.05710570515251666,0.013490816492387711,0.01847537519640245,0.022836864062415342,0.0251395134637265,0.026087663217207565,0.05412580592729046,0.027875602752343284,0.013544996478300916,0.026846183019992413,0.05632009535677521,0.03199328168174676,0.022728504090588936,0.04556536815300428,0.005851438478625995,0.020019504794928752,0.12962561629733976,lshr_loading_with_ff_corrected_2_000523.h5
