c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,uq,dataset
0.024167837156934876,0.024836688738768868,0.025572425478786256,0.026553407798809443,0.03587273983902972,0.014045883218513812,0.014335718903975208,0.01785833723496756,0.016141618174926983,0.022495708202349897,0.02931799433705661,0.015807192384009988,0.032194056138942766,0.031213073818919582,0.008360644772924888,0.03865962143000468,0.02481439368604107,0.01799210755133436,0.01941899092591354,0.024167837156934876,0.03141372929346978,0.020622923773214723,0.047287806835663165,0.03337569393351615,0.02468062336967427,0.013978998060330412,0.016921945020399974,0.025215704635141462,0.018148172920428956,0.035270773415379125,0.018371123447706954,0.021091119880498516,0.026709473167904042,0.034980937729917734,0.02760127527701603,0.025773080953336455,0.02537177000423606,0.023498985575100884,0.042026174391902434,0.02383341136601788,0.16868436893853253,park_ss_ff_100MPa_000396.edf.h5
0.02392407856985213,0.025115868461708234,0.0255131317589936,0.028470536305451336,0.03787243434120503,0.014323548885455749,0.014941514014566322,0.017876848377841537,0.01659677775325535,0.021518428602957405,0.02928713308320459,0.015007724564113882,0.03255352019421761,0.028338115206356214,0.009181196203928493,0.037408960494372104,0.026726991834032224,0.01712646214963584,0.01699404105054072,0.024939306996248068,0.028580887221363937,0.021650849702052527,0.05023173692341647,0.03721032884572942,0.024277201500772456,0.015625689693224455,0.01807548002648422,0.02447583314941514,0.01820790112557934,0.035886117854778195,0.015669830059589496,0.020150077245641138,0.024387552416685058,0.03498124034429486,0.028669167954094018,0.026219377620834254,0.02504965791216067,0.022599867578900906,0.0406532774222026,0.023681306554844406,0.16455528580887221,park_ss_ff_150MPa_000399.edf.h5
0.024299279258666057,0.028280517103306257,0.026884795789955382,0.02587804599016131,0.03519048163825649,0.013705525683560234,0.013751287038096327,0.015558860542272051,0.01516988902871525,0.021370552568356023,0.02848644319871868,0.015467337833199863,0.03139228921176067,0.03141516988902872,0.008397208557373298,0.04148266788696946,0.02411623384052168,0.017961331655417,0.01661137169660222,0.025900926667429356,0.0299508065438737,0.021027342409335317,0.04855279716279602,0.03464134538382336,0.02482553483583114,0.01317927010639515,0.017686763528200436,0.023727262326964878,0.01924264958242764,0.04008694657361858,0.01651984898753003,0.020020592609541244,0.023567097586088548,0.034435419288410936,0.02921862487129619,0.028120352362429928,0.02562635854021279,0.020958700377531173,0.0411165770506807,0.026175494794645923,0.16355108111200092,park_ss_ff_150MPa_000400.edf.h5
0.02288268749861686,0.025494058025538318,0.026932524841215395,0.02440967534910483,0.03574036780489964,0.014960054883041583,0.012990461858499126,0.016973908424989487,0.015690353420231482,0.020448359041317192,0.03173479097970655,0.014650231261203444,0.033947816849978975,0.03266426184522097,0.00894062451590059,0.04040985239117445,0.025693230353862836,0.01876645937991015,0.01500431540044703,0.025206364662402902,0.03047336623365127,0.018722198862504702,0.05032420828999491,0.03175692123840928,0.024254763538185762,0.012614247460552813,0.015402660057096068,0.02571536061256556,0.01850089627547746,0.03881647376457831,0.016863257131475868,0.01938610662358643,0.02341381370748224,0.03636001504857592,0.030495496492353995,0.02706530639343174,0.025936663199592803,0.022904817757319583,0.042357315157014186,0.025095713368889282,0.16761457941443336,park_ss_ff_150MPa_000401.edf.h5
0.022338584623682496,0.023889250960738927,0.025439917297795357,0.02748499898869587,0.03771040744319842,0.014630199788749803,0.01451783266287615,0.016135919275456774,0.016450547227903005,0.022630739150953996,0.03009191630896465,0.01611344585028204,0.03233925882643774,0.029507607254421645,0.008517428141223004,0.03827224307256669,0.025709598399892127,0.017551745061464816,0.018001213564959435,0.024563453715980853,0.030204283434838303,0.020001348405510485,0.05002584443895094,0.03440681394251298,0.023911724385913657,0.014652673213924534,0.018405735218104593,0.02555228442366901,0.017304537384542778,0.03409218599006675,0.017282063959368047,0.019956401555161023,0.028181675169112526,0.03629458165719037,0.030743645639031845,0.025642178124367934,0.02402409151178731,0.02249589859990561,0.0412612086208059,0.02366451670899162,0.16785401263006494,park_ss_ff_150MPa_000402.edf.h5
0.024085142311196035,0.02370742328971049,0.02526273690759215,0.03026195925078321,0.036905370275734886,0.014242228986602084,0.013775634901237585,0.017419512520274624,0.018108294265336503,0.022752016353011755,0.029084364654387095,0.014642166774057368,0.03290599240118204,0.0276845823982936,0.009554069366987357,0.036372119892461176,0.026173706312351414,0.018197169329215456,0.017308418690425934,0.02415179860910525,0.02970649010153976,0.020463483458128734,0.05185859977336859,0.03843846512764681,0.024862799120136867,0.016175261625969294,0.01813051303130624,0.024107361077165775,0.01815273179727598,0.03572777567933877,0.015353167285088986,0.022063234607949875,0.024218454907014464,0.035861088275157195,0.02757348856844491,0.02484058035416713,0.024307329970893417,0.022396516097495944,0.03959384095807319,0.02357411069389206,0.1703734974559513,park_ss_ff_175MPa_000405.edf.h5
0.024112525117213665,0.02646834653671155,0.025752361595491605,0.027576968381181143,0.03718502436658429,0.012726054922973878,0.013580617594752523,0.016398364782779406,0.01757627549252835,0.021964570293553826,0.02806199043813659,0.014989491188765965,0.030995219068295724,0.03201145575905952,0.0087996858904774,0.04041850474628727,0.02475922119315426,0.017068157147146455,0.016860290551308405,0.02475922119315426,0.028801071667782986,0.021433355659745478,0.04924128692519112,0.036284269117952746,0.02452825830888976,0.014804720881354367,0.01935468970136499,0.023835369656096266,0.016952675705014204,0.039633230939787975,0.016767905397602607,0.020370926392128785,0.02325796244543502,0.03270434441185301,0.02866249393722429,0.0267685982862554,0.024274199136198812,0.02302699956117052,0.04215072637827101,0.02508256923112456,0.16814097974455505,park_ss_ff_175MPa_000406.edf.h5
0.023291195883208413,0.02586419062534959,0.024790244993847188,0.026535406645038596,0.03537308423761047,0.014050788678823135,0.014341648954021702,0.017854346123727487,0.01678040049222508,0.021635529701308873,0.028660924040720438,0.014319275086698736,0.033650296453742026,0.03107730171160085,0.009911623224074281,0.0412126636089048,0.025841816758026624,0.016937017563485847,0.015236603646940374,0.026535406645038596,0.029980982212775478,0.01872692694932319,0.050385949211321175,0.033963530596263565,0.023559682291084013,0.013290077189842264,0.01595256740127531,0.025618078084796957,0.018324197337509788,0.03765521870455308,0.016981765298131783,0.0206734534064213,0.02255285826155051,0.036111421859268376,0.029242644591117573,0.0273408658686654,0.026110303165902227,0.02241861505761271,0.0422194876384383,0.024991609799753886,0.1658574784651527,park_ss_ff_175MPa_000407.edf.h5
0.0221788824383164,0.02238298258345428,0.025172351233671987,0.02895954281567489,0.03689677068214804,0.015058055152394775,0.014604499274310595,0.014853955007256893,0.018391690856313498,0.022360304789550072,0.02807510885341074,0.016441400580551525,0.030751088534107403,0.02991201015965167,0.008458817126269957,0.038098693759071114,0.022745827285921626,0.018777213352685052,0.018482402031930335,0.02310867198838897,0.029549165457184324,0.021702648766328013,0.051841436865021774,0.036987481857764876,0.023448838896952106,0.015965166908563134,0.0204100145137881,0.024718795355587807,0.017507256894049347,0.036148403483309145,0.0176433236574746,0.01972968069666183,0.027939042089985485,0.03664731494920174,0.028800798258345427,0.02535377358490566,0.023811683599419448,0.02372097242380261,0.03920990566037736,0.02315402757619739,0.17176161103047896,park_ss_ff_175MPa_000408.edf.h5
0.024200035752592063,0.022814622810153735,0.024065963532356096,0.031909188416160174,0.038702180908115835,0.013653021094029317,0.012714515552377547,0.017250625670361102,0.01966392563460851,0.021786735788344655,0.02723900607794065,0.015619413657490169,0.03497050411154809,0.026903825527350732,0.009720235967107615,0.0372273864855202,0.02538434036467644,0.01758580622095102,0.016781372899535216,0.02341794780121559,0.03159635323560958,0.02100464783696818,0.05219878441186986,0.03834465498748659,0.025406685734715766,0.016043975688237396,0.021250446907400786,0.024177690382552734,0.018256167322130853,0.03483643189131212,0.01528423310690025,0.021071683947086164,0.024602252413299965,0.03568555595280658,0.027618877368609223,0.02359671076153021,0.023440293171254917,0.022725241329996426,0.03863514479799785,0.022613514479799784,0.17503128351805505,park_ss_ff_200MPa_000411.edf.h5
0.022774614636855994,0.024603064389205204,0.025899180669351478,0.029093181502569086,0.036314400777669766,0.011989075591353053,0.013100032402907004,0.01587742443179188,0.017914178586307457,0.02133962875526547,0.027773920288848772,0.01553025042818127,0.032703791140119426,0.030736471786325974,0.009882886636115354,0.040457343887423045,0.02476507892422349,0.01620145350182845,0.01684951164190159,0.025991760403647642,0.028306253761051704,0.02117761422024719,0.04992362171920567,0.0380965606628709,0.023191223441188725,0.017451279914826645,0.02127019395454335,0.022195991297504977,0.017891033652733417,0.03955469147803546,0.016525482571865018,0.020228671943711522,0.023306948109058926,0.03386103781882146,0.0295560801740499,0.02527426746285238,0.024348470119890758,0.023700411979817617,0.039901865481646065,0.02444104985418692,0.1719205665879739,park_ss_ff_200MPa_000412.edf.h5
0.02360452307623137,0.026009936380190186,0.023761886563406245,0.027493649259267585,0.03599127756671088,0.013016208439179012,0.013735584380549873,0.01713013960389362,0.017265022592900657,0.023447159589056493,0.02956185509070881,0.014522401816424252,0.033698266753591256,0.02890992064384147,0.009958860688352854,0.038351729874334016,0.02623474136186858,0.01681541262954387,0.01575882921565542,0.026796753816064563,0.030843243486275655,0.01841152799946047,0.050266393903288895,0.03684553649708878,0.02403165254142032,0.014522401816424252,0.01906346244632781,0.024099094035923835,0.018456488995796147,0.03704786098059933,0.016927815120383067,0.02167120023379718,0.022120810197153968,0.03684553649708878,0.02888744014567363,0.026122338871029382,0.025785131398511792,0.02167120023379718,0.04008272823325765,0.024233977024930874,0.1696828001708518,park_ss_ff_200MPa_000413.edf.h5
0.02208180304309145,0.023085521363231973,0.02388393366334375,0.03093277368433059,0.0377306841252823,0.014234550721992837,0.01407486826197048,0.016105116682254717,0.018796906722631568,0.023747062983324588,0.027214453543810024,0.01637885804229304,0.032187421584506236,0.028172548303944157,0.009307206241303009,0.036156671305061935,0.024134863243378882,0.01813536510253895,0.018523165362593245,0.02306270958322878,0.031525879964413625,0.020667472682893446,0.04911376234687593,0.0402399799256336,0.024408604603417206,0.016424481602299427,0.022401167963136164,0.02431735748340443,0.01694915254237288,0.03487921162488309,0.017086023222392045,0.02151150854301161,0.028469101443985675,0.03677258936514816,0.027511006683851542,0.024340169263407624,0.02436298104341082,0.022834591783196842,0.03549512968496932,0.02274334466318407,0.1741679403243835,park_ss_ff_200MPa_000414.edf.h5
0.023395187783006303,0.021175530498091094,0.023173222054514782,0.04037556601260765,0.039798455118529696,0.012496670514072628,0.013340140282340407,0.016714019355411523,0.024460623279765604,0.024016691822782564,0.02368374323004528,0.016736215928260675,0.03265115866110273,0.022263162567699547,0.011719790464352304,0.03653555890970434,0.024283050696972387,0.016003729024238657,0.017135754239545414,0.02008789842848264,0.03089762940601971,0.020132291574180946,0.05285003995383113,0.045569564059309245,0.024149871259877474,0.020642812749711446,0.02847820296546213,0.02326200834591139,0.016292284471277636,0.03100861227026547,0.014938293527479357,0.02337299121015715,0.02461599928970967,0.03440468791618574,0.025503862203675752,0.02037645387552162,0.02186362425641481,0.0238613158128385,0.0361360205984196,0.021597265382224985,0.1859184941844979,park_ss_ff_225MPa_000417.edf.h5
0.022335540736980547,0.02309697962574125,0.025081335517663075,0.0356491843374328,0.03934100925263619,0.010752440065529893,0.012367613465931378,0.015390295115254159,0.024573709591822607,0.022704723228500888,0.025750478783543692,0.017351577101455965,0.03142665959066891,0.027342578278225154,0.011859987540090912,0.03964097002699647,0.023212349154341356,0.015551812455294307,0.01675165555273541,0.021527954036779807,0.03080366413622834,0.01954359814485798,0.05124714460416715,0.04483259881400124,0.02332771868294146,0.021504880131059785,0.030711368513348256,0.021666397471099934,0.016313251344055008,0.0345647107685918,0.014075082489212949,0.022012506056900253,0.022843166662821015,0.0327187983109901,0.0270656914095849,0.02162024965965989,0.023004684002861164,0.022797018851380975,0.03569533214887284,0.021943284339740188,0.18791388818385288,park_ss_ff_225MPa_000418.edf.h5
0.024827244693542215,0.02113579579985144,0.024557138676930695,0.03405586692776915,0.039345443086411414,0.011907173565624507,0.012897562293200082,0.016386431674432215,0.022261237535732774,0.02352173227991987,0.026042721768294055,0.01656650235217323,0.034145902266639654,0.02608773943772931,0.012582438607153308,0.0377248069867423,0.02358925878407275,0.01636392283971459,0.01539604294685664,0.023184099759155467,0.03187250996015936,0.021203322304004322,0.05361604429738672,0.04139374704571544,0.02304904675084971,0.018524770972606748,0.025660071578094402,0.02214869336214464,0.017534382245031174,0.03347063722511086,0.016071307988385443,0.023229117428590722,0.0216084813289216,0.0361266797217908,0.025164877214306616,0.023184099759155467,0.02289148490782632,0.02176604317194499,0.036464312242555204,0.022441308213473787,0.1808809957908479,park_ss_ff_225MPa_000419.edf.h5
0.02332049148562701,0.020015045478377826,0.02336608384434769,0.038024027173045795,0.040326441288440054,0.011854013267376388,0.012264344495862493,0.015182255453985912,0.02450589281236465,0.02530375908997652,0.025417739986778216,0.016777988009209658,0.03077484213645793,0.0253493514486972,0.011443682038890282,0.03485535824195865,0.02384480361091481,0.01673239565048898,0.018305332026352383,0.020516561424305288,0.03134474662046641,0.021223242984475803,0.04835069642327946,0.044612123008183825,0.022659402284177173,0.021770351289123944,0.03054688034285454,0.022932956436501242,0.0166868032917683,0.03241616705040235,0.017621446645542205,0.02247703284929446,0.025645701780381606,0.03606355574805663,0.026010440650147036,0.021519593316160213,0.02188433218592564,0.02306973351266328,0.033806733991383044,0.021177650625755124,0.18829644151640185,park_ss_ff_225MPa_000420.edf.h5
0.02132903167988529,0.02175471613568132,0.022628489492315277,0.04120177443204732,0.04005914773491061,0.011448671416409015,0.012949769234216068,0.016870547116547924,0.02769189407178384,0.023659093964242504,0.023457453958865438,0.018125196038894117,0.03125420083344536,0.02036564054308375,0.013106600349509343,0.03457005869964601,0.02350226284894923,0.015436662633866558,0.016960164896715507,0.019312631626114622,0.032150378635121206,0.019895147197203925,0.05253842362324685,0.050141148003763944,0.022337231706770624,0.024622485101044048,0.03434601424922705,0.022135591701393557,0.015414258188824663,0.0309853474929426,0.015526280414034144,0.023659093964242504,0.024622485101044048,0.03371868978805395,0.026414840704395752,0.019312631626114622,0.019827933862078238,0.02314379172827889,0.03387552090334722,0.019648698301743067,0.19037056952099296,park_ss_ff_230MPa_000423.edf.h5
0.021161200602619074,0.021323444199791403,0.02269092594738672,0.04079267586047051,0.03794182408158535,0.009502839262950516,0.011704716653146367,0.016201182060493684,0.026422528682350215,0.024151118321937653,0.023177656738903697,0.018704368988295285,0.03154479082164793,0.023826631127593,0.014045659983775641,0.03615714451268977,0.02357167690346506,0.016966044732877505,0.016247537373971492,0.02125391122957469,0.03131301425425889,0.01981689651176266,0.053447676439911926,0.04635531347780739,0.021786997334569475,0.02519411287518832,0.03548499246726156,0.021972418588480706,0.017128288330049833,0.03437246494379418,0.014995943910070692,0.022435971723258778,0.02213466218565303,0.03168385676208135,0.025170935218449413,0.02048904855719087,0.021161200602619074,0.022273728126086453,0.032680496001854215,0.022714103604125624,0.19344072314289026,park_ss_ff_230MPa_000424.edf.h5
0.021187406023602313,0.02139244543673395,0.02287328564268465,0.03640588690937258,0.040825625370210054,0.011231603408210689,0.013008611655351528,0.016266460108443067,0.02357953251013806,0.02469585820385474,0.023966829179386705,0.016813231876794094,0.033375860026427305,0.02494646193101563,0.014398323233243724,0.03699822299175286,0.024650293889825488,0.015879163439194422,0.01567412402606279,0.02102793092449993,0.03342142434045656,0.019524308561534608,0.05351528682735682,0.042853237344511776,0.024809768988927873,0.022235385246275118,0.030596436870642913,0.022326513874333622,0.01765617168633526,0.03371759238164669,0.014808402059506995,0.0218708707340411,0.02332892878297717,0.03326194924135417,0.02551601585638128,0.022303731717318996,0.020595069941222035,0.022326513874333622,0.034583314348202485,0.021551920535836332,0.1895247642046749,park_ss_ff_230MPa_000425.edf.h5
0.023333869744132048,0.019310788753764456,0.022092461895675763,0.04128830547828686,0.03859858847329824,0.012184188142256145,0.011954297799949424,0.014552058668015356,0.026299455159888734,0.02733396170026897,0.02243729740913584,0.01797742476838548,0.030644382629485736,0.023540771052208097,0.012666957861100255,0.03439159520908527,0.02301202326490264,0.0163222143037771,0.017701556357617415,0.019241821651072438,0.03032253615025633,0.020115404951837973,0.05011609462286489,0.04728844341249224,0.022621209682981216,0.02462125566104968,0.03597783857100163,0.021172900526448882,0.016552104646083816,0.033081220257936965,0.016598082714545163,0.025012069242971103,0.02406951883951355,0.03646060828984574,0.02250626451182786,0.020023448814915284,0.020345295294144694,0.024023540771052208,0.0339548035587025,0.020253339157222005,0.18982045564265845,park_ss_ff_230MPa_000426.edf.h5
0.021349769976327662,0.02219840100049131,0.021349769976327662,0.045334762606637186,0.041046942695073474,0.010853544151145651,0.01270713296708205,0.016481307785073028,0.030148733753182368,0.02557059270177319,0.022176068605118584,0.018200902228773057,0.029456429496627808,0.019004868462191255,0.014583054178391175,0.03405690294340971,0.023717003885836793,0.015789003528518468,0.016682299343427576,0.019697172718745812,0.03144401268480057,0.020143820626200366,0.052682120684264595,0.048572959935682704,0.022578051721827683,0.02820581535575506,0.039573004600473444,0.020344812184554917,0.015029702085845727,0.03068471124212783,0.014203403457054804,0.023270355978382243,0.024275313770154988,0.033945240966546074,0.023627674304345883,0.017061950064763947,0.01922819241591853,0.0225110545357095,0.03240430568582786,0.01980883469560945,0.2000312653535218,park_ss_ff_235MPa_000429.edf.h5
0.021265620970199996,0.022391034207873202,0.022180019225809477,0.042437457503927224,0.039506693864153244,0.00933155142904035,0.012145084523223371,0.015638554781833954,0.030081357998640125,0.02518112119293803,0.021429743734027337,0.020421561041945088,0.03090197181777684,0.020773252678717966,0.016904644674216315,0.036247684696724576,0.02375090853672833,0.015263417035942885,0.016154369182434174,0.019460270568099226,0.031230217345431525,0.019858854423108484,0.05080771845912171,0.045649574453119506,0.022133127007573094,0.028276007596539355,0.04201542753979977,0.02117183653372723,0.0160840308550796,0.032988675529295915,0.015028955944760967,0.023070971372300766,0.022789618062882464,0.030925417926895033,0.025110782865583457,0.017701812384234836,0.01995263885958125,0.0209608215516635,0.03242596891045931,0.020351222714590514,0.20435628707416004,park_ss_ff_235MPa_000430.edf.h5
