c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,uq,dataset
0.02293673631093874,0.02527211309896159,0.021268610033779556,0.023895908920305266,0.027537984625436145,0.021143500562992617,0.018835925879589085,0.015402365959103104,0.03365444764168648,0.01572209016222528,0.018891530088827723,0.012802869177196714,0.02553623309284513,0.019211254291949902,0.01932246271042718,0.019711692175097655,0.019683890070478334,0.01497143333750365,0.02616178044677982,0.004698555680665026,0.014596104925142833,0.019183452187330582,0.014290281774330317,0.026842932009953153,0.01654225224849521,0.023145252095583636,0.03266747292770063,0.021421521609185815,0.017793346956364597,0.024729972058884858,0.020684765836773845,0.009411012413639713,0.034405104466408105,0.027398974102339546,0.020003614273600513,0.023464976298705812,0.025869858348276965,0.017056591183952627,0.006936625102520261,0.021630037393830712,0.015291157540625825,0.015277256488316165,0.013053088118770591,0.027760401462390703,0.017862852217912895,0.012358035503287599,0.013636932315776304,0.016139121731515077,0.021671740550759693,0.022213881590836426,0.6109790511141694,/home/wzheng/EventDetection/sangid_patch_dir_case3/lshr_r1e_state_2_bigbox_ff_000503_504.h5
0.022463502103747212,0.024920227035269533,0.02105159122356197,0.024058961398356535,0.028139383842091886,0.021390449834806428,0.019159630644113742,0.015869878293282128,0.033956456668455086,0.016011069381300654,0.018199531245587777,0.012848389009685709,0.025456753169739926,0.019710275887385987,0.019879705193008218,0.01954084658176376,0.019512608364160054,0.0148391833507469,0.025880326433795498,0.004560472142998334,0.014345014542682066,0.01924434529692486,0.01385084573461723,0.026967497811538135,0.01647699997176178,0.023480077937480585,0.03253042667946799,0.021418688052410133,0.01750769491429701,0.024567249315223222,0.020515065089091577,0.00960099398525965,0.034125885974077314,0.02705221246434925,0.019879705193008218,0.02367774546070652,0.026445090785869596,0.01692881145342106,0.0066924575720780505,0.02163047468443792,0.015615734334848785,0.015220399288396916,0.01226950554880976,0.02867590997656228,0.018157173919182222,0.011874170502357891,0.012989580097704232,0.01564397255245249,0.022350549233332392,0.022816479823793524,0.6112444582497952,lshr_loading_with_ff_corrected_2_000803_804.h5
0.023041219258746103,0.02517492206442674,0.020671977831659163,0.02449601662625563,0.028638725320401803,0.021988223068929686,0.018704537582265326,0.015670245930031173,0.03312781434014548,0.015822653273294077,0.018635261517145826,0.013550398337374437,0.02514721163837894,0.019328022168340838,0.019757533772081746,0.02069968825770696,0.019023207481815033,0.014686525805334257,0.025826117076550054,0.004627641149982681,0.014949774852788362,0.019563560789747143,0.01434014547973675,0.026602009005888466,0.01598891582958088,0.02398337374437132,0.03240734326290267,0.020755109109802564,0.017485278836162105,0.023941808105299618,0.020422583997228957,0.009643228264634568,0.033959127121579495,0.02671285071007967,0.01888465535157603,0.02340145479736751,0.025285763768617943,0.01651541392448909,0.00688604087287842,0.02124004156563907,0.015503983373744371,0.015503983373744371,0.012816072047107724,0.030342916522341532,0.017499134049186005,0.01201246969172151,0.01373051610668514,0.016279875303082784,0.021794250086595083,0.0229303775545549,0.6102667128507101,lshr_loading_with_ff_corrected_1_000512_513.h5
0.02293673631093874,0.02527211309896159,0.021268610033779556,0.023895908920305266,0.027537984625436145,0.021143500562992617,0.018835925879589085,0.015402365959103104,0.03365444764168648,0.01572209016222528,0.018891530088827723,0.012802869177196714,0.02553623309284513,0.019211254291949902,0.01932246271042718,0.019711692175097655,0.019683890070478334,0.01497143333750365,0.02616178044677982,0.004698555680665026,0.014596104925142833,0.019183452187330582,0.014290281774330317,0.026842932009953153,0.01654225224849521,0.023145252095583636,0.03266747292770063,0.021421521609185815,0.017793346956364597,0.024729972058884858,0.020684765836773845,0.009411012413639713,0.034405104466408105,0.027398974102339546,0.020003614273600513,0.023464976298705812,0.025869858348276965,0.017056591183952627,0.006936625102520261,0.021630037393830712,0.015291157540625825,0.015277256488316165,0.013053088118770591,0.027760401462390703,0.017862852217912895,0.012358035503287599,0.013636932315776304,0.016139121731515077,0.021671740550759693,0.022213881590836426,0.6109790511141694,lshr_r1e_state_2_bigbox_ff_000503_504.h5
0.022354323633096012,0.024828920992603858,0.020833621345130296,0.024428008571231077,0.0282021151586369,0.022174604271790972,0.01853874334692749,0.015677058132301098,0.03407755581668625,0.016478882975046658,0.01893965576830027,0.013216285339047487,0.025202184281468167,0.01978295430980853,0.019658533213520426,0.0198935508398424,0.019257620792147646,0.014419022603165826,0.025921061726688326,0.0045621068638971455,0.014557268265708164,0.01902260316582567,0.01454344369945393,0.02593488629294256,0.016285339047487385,0.02381972765604479,0.031824151517246144,0.021317481164028478,0.017930462431741203,0.02451095596875648,0.019907375406096633,0.00996751226930255,0.033579871431533834,0.027137623557060897,0.01916084882836801,0.023764429391027856,0.025699868666620586,0.01732218151655492,0.006608142669523744,0.021400428561553882,0.015524987903504527,0.014972005253335176,0.012704776387640837,0.029003940001382456,0.018041058961775075,0.012469758761318863,0.013783092555471072,0.016077970553673878,0.021676919886638557,0.023004078247045,0.6143913734706573,lshr_loading_with_ff_000509_510.h5
0.02262657786942347,0.02560815894334996,0.02043915624042132,0.02421489675927216,0.028255357093097778,0.02199960988658846,0.019491737955248417,0.01585532365480536,0.032254019561401066,0.01571599743639758,0.018836904728731854,0.012609022765904088,0.026054002842254856,0.01968679466101931,0.020676010811714548,0.020327695265695098,0.019561401064452307,0.014225206899434335,0.025440967481260623,0.0047370914258645196,0.015061164209881015,0.019282748627636747,0.014197341655752779,0.026221194304344192,0.015966784629531584,0.0239362443224566,0.033076044250006965,0.020327695265695098,0.017067461754953047,0.02496725833867417,0.01982612087942709,0.009683172179340708,0.03364728174547887,0.026987488505586982,0.018432858695349292,0.023560063532755592,0.02559422632150918,0.016315100175551035,0.006659793239891883,0.02212500348315546,0.015688132192716024,0.015632401705352912,0.013305653857942988,0.029760080251901803,0.01808454314932984,0.011926324295705965,0.013695767269484772,0.01592498676400925,0.021121854710619444,0.02330927633962159,0.6155989634129351,lshr_loading_with_ff_corrected_2_000523_524.h5
