c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,uq,dataset
0.10824749433532119,0.14445973560198508,0.08973129265885428,0.08503273697818925,0.07829072660800422,0.07912478974658381,0.11225099740050322,0.1271112223195296,0.08358702753798462,0.09216397681304475,0.057327939725037184,/home/wzheng/EventDetection/sangid_patch_dir_case3/lshr_r1e_state_2_bigbox_ff_000503_504.h5
0.10914071103831927,0.14662694490723746,0.08893626634286844,0.08646542230254427,0.07844576850309208,0.07926467681359953,0.11244458249795274,0.12626719001496625,0.08131194758986812,0.09109648998955186,0.05767655945556716,lshr_loading_with_ff_corrected_2_000803_804.h5
0.10682369241427087,0.1441219258746103,0.09048839625909248,0.08476619328022168,0.07853134741946657,0.07886387253204018,0.1143332178732248,0.12759265673709733,0.08328368548666436,0.0911950121233114,0.058579840665050224,lshr_loading_with_ff_corrected_1_000512_513.h5
0.10824749433532119,0.14445973560198508,0.08973129265885428,0.08503273697818925,0.07829072660800422,0.07912478974658381,0.11225099740050322,0.1271112223195296,0.08358702753798462,0.09216397681304475,0.057327939725037184,lshr_r1e_state_2_bigbox_ff_000503_504.h5
0.10770719568673533,0.14510264740443768,0.08970761042372295,0.08409483652450404,0.07816409760143775,0.079242413769268,0.1131817239234119,0.12859611529688256,0.08283680099536878,0.09136655837423101,0.05839496785788346,lshr_loading_with_ff_000509_510.h5
0.1084097305430936,0.14375679215314738,0.08926630813386463,0.08649371638754981,0.07834313261069469,0.07757683840945188,0.11445648842199126,0.12826371666620223,0.08202134477666007,0.09141193189734444,0.05815476356340736,lshr_loading_with_ff_corrected_2_000523_524.h5
