c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,uq,dataset
0.017640435380958337,0.022491902637029625,0.005963551440844072,0.03162489400447614,0.0157498922668446,0.01925295744887888,0.012538749183313177,0.010161669238361344,0.011510071312398349,0.02185245423078527,0.027537984625436145,0.014707313343620113,0.013817645995801882,0.02107399530144432,0.021296412138398876,0.012719462863338755,0.02080987530756078,0.010634305016889778,0.017251205916287864,0.013636932315776304,0.022408496323171663,0.011579576573946648,0.025953264662134923,0.01402616178044678,0.011968806038617124,0.01655615330080487,0.027663094096223084,0.014220776512782017,0.012219024980191,0.014373688088188275,0.01943367112890446,0.016139121731515077,0.018933233245756704,0.014957532285193989,0.006755911422494683,0.018140873264106093,0.018822024827279425,0.017765544851745276,0.013442317583441067,0.0040869093790399935,0.01146836815546937,0.023492778403325133,0.014540500715904193,0.013762041786563243,0.010161669238361344,0.008257225071937945,0.01821037852565439,0.018766420618040784,0.01591670489456052,0.019669989018168674,0.01682027329468841,0.009939252401406787,0.026606614120688935,0.014762917552858752,0.022088772120049487,0.009077387158207877,0.01752922696248106,0.023451075246396152,0.00955002293673631,0.03421048973407287,0.04185606850438578,/home/wzheng/EventDetection/sangid_patch_dir_case3/lshr_r1e_state_2_bigbox_ff_000503_504.h5
0.017634766893513683,0.023169457543839832,0.005972383023183577,0.03106203936407534,0.016011069381300654,0.018580747183237795,0.012057718916781974,0.010462259622172648,0.01058933160138932,0.021432807161211983,0.028195860277299298,0.01500861265636913,0.014119108801852426,0.021277496964391608,0.022661169626973145,0.012255386440007907,0.021277496964391608,0.010208115663739305,0.01728178917346737,0.013653178211391297,0.022364668342134245,0.011747098523141219,0.02692514048513258,0.014429729195493181,0.011620026543924548,0.016547595515771046,0.02693925959393443,0.01413322791065428,0.013469629796967215,0.014528562957106148,0.019046677773698926,0.016025188490102506,0.018453675204021122,0.014627396718719115,0.006381837178437297,0.018467794312822975,0.01867958094485076,0.017832434416739616,0.01366729732019315,0.003995707790924237,0.011549430999915285,0.022901194476604637,0.014697992262728377,0.013483748905769068,0.010617569818993025,0.00837263151949849,0.017295908282269224,0.01884901025047299,0.01594047383729139,0.01913139242651004,0.01728178917346737,0.00982689972608929,0.02751814305481038,0.014246180781069099,0.02226583458052128,0.009219778047609635,0.01756417134950442,0.0232682913054528,0.009699827746872617,0.0334764069691921,0.044334001637816624,lshr_loading_with_ff_corrected_2_000803_804.h5
0.016917215102182196,0.023276757880152408,0.005874610322133703,0.031077242812608243,0.01652926913751299,0.018801524073432628,0.012303429165223416,0.010765500519570488,0.0114582611707655,0.02182196051264288,0.0285833044683062,0.01482507793557326,0.01313474194665743,0.021004502944232766,0.02117076550051957,0.01321787322480083,0.020755109109802564,0.010613093176307585,0.016917215102182196,0.013384135781087634,0.021461724974021476,0.01201246969172151,0.02678212677519917,0.014187738136473848,0.011735365431243506,0.017263595427779704,0.02919293384135781,0.01368895046761344,0.012317284378247315,0.014506408036023554,0.01934187738136474,0.01485278836162106,0.01889851056459993,0.015005195704883963,0.006428818843089713,0.017859369587807414,0.01888465535157603,0.01828888119154832,0.013882923449948043,0.004114998268098372,0.0114028403186699,0.022071354347073087,0.015088326983027363,0.013938344302043644,0.010640803602355387,0.008271562175268445,0.018524419812954624,0.019258746103221338,0.014922064426740562,0.01950813993765154,0.016834083824038795,0.009587807412538969,0.02626948389331486,0.014797367509525459,0.0228611014894354,0.00915829580879806,0.017831659161759612,0.023152060962937305,0.009961898164184274,0.03278143401454797,0.04400415656390717,lshr_loading_with_ff_corrected_1_000512_513.h5
0.017640435380958337,0.022491902637029625,0.005963551440844072,0.03162489400447614,0.0157498922668446,0.01925295744887888,0.012538749183313177,0.010161669238361344,0.011510071312398349,0.02185245423078527,0.027537984625436145,0.014707313343620113,0.013817645995801882,0.02107399530144432,0.021296412138398876,0.012719462863338755,0.02080987530756078,0.010634305016889778,0.017251205916287864,0.013636932315776304,0.022408496323171663,0.011579576573946648,0.025953264662134923,0.01402616178044678,0.011968806038617124,0.01655615330080487,0.027663094096223084,0.014220776512782017,0.012219024980191,0.014373688088188275,0.01943367112890446,0.016139121731515077,0.018933233245756704,0.014957532285193989,0.006755911422494683,0.018140873264106093,0.018822024827279425,0.017765544851745276,0.013442317583441067,0.0040869093790399935,0.01146836815546937,0.023492778403325133,0.014540500715904193,0.013762041786563243,0.010161669238361344,0.008257225071937945,0.01821037852565439,0.018766420618040784,0.01591670489456052,0.019669989018168674,0.01682027329468841,0.009939252401406787,0.026606614120688935,0.014762917552858752,0.022088772120049487,0.009077387158207877,0.01752922696248106,0.023451075246396152,0.00955002293673631,0.03421048973407287,0.04185606850438578,lshr_r1e_state_2_bigbox_ff_000503_504.h5
0.017087163890232945,0.023100850210824635,0.005889265224303587,0.030718186216907445,0.016077970553673878,0.019326743623418817,0.012525057026335799,0.010326950991912628,0.01161263565355637,0.02169074445289279,0.02788415013478952,0.014889057855809774,0.013948987350521877,0.02120688463399461,0.02133130573028271,0.013064215110250917,0.020612428285062556,0.010589617750743071,0.017349830649063386,0.013437478399115228,0.022451095596875647,0.01172323218359024,0.026211377618027235,0.013783092555471072,0.012068846339946085,0.01773691850418193,0.027967097532314925,0.014723163060758968,0.012621828990115436,0.015359093108453722,0.019299094490910346,0.015511163337250293,0.018912006635791803,0.014889057855809774,0.006386949609456003,0.017930462431741203,0.01795811156424967,0.017819865901707335,0.013589548627911799,0.004050597912490496,0.011156424967166656,0.02274141148821456,0.015663233566046864,0.013534250362894865,0.01014723163060759,0.008543581945116473,0.01827607658809705,0.018566392479435957,0.015096426349623281,0.019036427732079905,0.016548005806317826,0.00963572267920094,0.026391096979332274,0.01421165410935232,0.022478744729384114,0.009068915462777355,0.01817930462431741,0.02315614847584157,0.009995161401811017,0.033911661021635446,0.0430635238819382,lshr_loading_with_ff_000509_510.h5
0.01775016022515117,0.02339287207066626,0.005977094769693761,0.030986150973890268,0.015534873352467468,0.019171287652910526,0.012051717892272967,0.011494413018641849,0.011020703876055396,0.022111070861314683,0.028854459832251232,0.015423412377741244,0.013612171538440104,0.02128904617270878,0.020425223618580544,0.013124529774012874,0.019993312341516425,0.011173962716303954,0.01724858583888316,0.013040934042968206,0.0224175885418118,0.011452615153119515,0.026555577228522864,0.014643185554657675,0.012218909354362303,0.01752723827569872,0.029411764705882353,0.013653969403962438,0.012567224900381754,0.014462061470727561,0.01981218825758631,0.01531195140301502,0.018836904728731854,0.015005433722517903,0.006381140803076323,0.017429709922813275,0.01795914955276284,0.01830746509878229,0.013417114832669212,0.004110123443029509,0.01148048039680107,0.0217209574497729,0.015325884024855798,0.013542508429236214,0.010142948700086382,0.008025190180288126,0.017624766628584167,0.0189344330816173,0.015075096831721794,0.020634212946192214,0.016997798645749157,0.009850363641430044,0.025928609245687854,0.014475994092568339,0.02240365591997102,0.009320924011480481,0.017499373032017165,0.02386658121325271,0.009697104801181486,0.0322958174269234,0.04447292891576337,lshr_loading_with_ff_corrected_2_000523_524.h5
