c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,uq,dataset
0.10022935779816514,0.0938933486238532,0.09759174311926605,0.08672591743119266,0.08618119266055047,0.11315940366972477,0.10647935779816514,0.11536697247706422,0.0828841743119266,0.11748853211009175,0.0,/home/wzheng/EventDetection/sangid_patch_dir_case2/lshr_r1e_state_2_bigbox_ff_000504.h5
0.10155268866308939,0.09515926475625071,0.09921223884005023,0.08594017581915744,0.08582600753510675,0.11291243292613312,0.10369334398903984,0.11371161091448795,0.08300034250485215,0.1189918940518324,0.0,lshr_loading_with_ff_corrected_1_000513.h5
0.10022935779816514,0.0938933486238532,0.09759174311926605,0.08672591743119266,0.08618119266055047,0.11315940366972477,0.10647935779816514,0.11536697247706422,0.0828841743119266,0.11748853211009175,0.0,lshr_r1e_state_2_bigbox_ff_000504.h5
0.10038082502398325,0.09439227884531527,0.09846216459780807,0.08709555510334603,0.08764789674118434,0.11654408558388325,0.1041309340387802,0.11337538881944242,0.08128143259978488,0.11668943864647228,0.0,lshr_loading_with_ff_corrected_3_000804.h5
0.10327022375215146,0.09452094090648308,0.09799196787148594,0.08637406769936891,0.08602983362019506,0.11514629948364888,0.10476190476190476,0.11184738955823294,0.08201376936316696,0.11804360298336201,0.0,lshr_loading_with_ff_corrected_2_000524.h5
0.10107201915949136,0.09591150139704624,0.09824941552146889,0.08581855505502652,0.08596111079432057,0.11358841306951017,0.10375206705821977,0.11415863602668644,0.0826538176426983,0.11883446427553174,0.0,lshr_loading_with_ff_000510.h5
