c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,uq,dataset
0.030713946708251408,0.060478676520442066,0.05347255181142224,0.021967591023120212,0.0665581847356883,0.027617691594910388,0.020453364069880443,0.03396840463760255,0.036138043257169974,0.04770944922819626,0.00854295206454675,0.011028996316134427,0.03204737044319389,0.03475941871765317,0.044296788482835,0.01963974958754266,0.029018916536714352,0.04316676836847696,0.051370714398716294,0.04585621624064908,0.04038691888715619,0.05116731077813185,0.021425181368228356,0.038149479060727284,0.019323343955522407,0.017402309761113746,0.03419440866047416,0.01557167717585373,0.02506384613646123,0.018509729473184623,0.1382918615951364,../park_ff_patch_dir/park_ss_ff3_000375.edf.h5
0.013253071253071253,0.005557739557739558,0.0072874692874692875,0.0012383292383292383,0.00048648648648648646,0.032525798525798524,0.004977886977886978,0.016206388206388207,0.003759213759213759,0.015351351351351352,0.3515135135135135,0.19074692874692875,0.00025552825552825555,0.004407862407862408,1.4742014742014742e-05,0.09134643734643734,0.00913022113022113,0.010452088452088452,0.007326781326781327,0.0016756756756756757,0.0058378378378378375,0.00012285012285012285,0.045002457002457,0.01574938574938575,0.0678968058968059,0.0016904176904176905,0.07925798525798526,0.006098280098280099,0.0031646191646191647,0.007665847665847666,0.7157886977886978,park_ss_ff_90MPa_unload_000631.edf.h5
0.026656511805026657,0.06702208682406702,0.06884996191926886,0.025894897182025894,0.08408225437928409,0.023914699162223916,0.01904036557501904,0.025285605483625285,0.03869002284843869,0.05696877380045697,0.005331302361005331,0.0030464584920030465,0.03670982482863671,0.032444782939832446,0.043107387661843105,0.011271896420411272,0.03427265803503427,0.044021325209444025,0.06519421172886519,0.05925361766945925,0.02878903274942879,0.061233815689261235,0.008073115003808072,0.04051789794364052,0.010967250571210967,0.011271896420411272,0.025894897182025894,0.012033511043412033,0.01782178217821782,0.012338156892612338,0.1313023610053313,park_ss_ff_000262.edf.h5
0.012721354555499149,0.015259652999671514,0.006659300624122794,0.0031056828022814824,0.0004479350195598292,0.04682414071132081,0.009705258757129633,0.008839251052647296,0.005136321557619374,0.01594648669632992,0.22145907367037956,0.26189267476931344,0.001702153074327351,0.004240451518499716,0.00023889867709857556,0.0914384686594798,0.01182548451637949,0.019380655179621942,0.004628661868784902,0.002896646459820229,0.014214471287365246,0.0013139427240421657,0.06029205363275301,0.016633320392988322,0.06739928927643563,0.009376773076119092,0.061098336667960704,0.009018425060471227,0.008361453698450145,0.007943381013527638,0.6902977274763341,park_ss_ff_90MPa_unload_000624.edf.h5
0.02370983446932814,0.044644595910418694,0.04070107108081791,0.020009737098344693,0.034079844206426485,0.03573515092502434,0.021372930866601754,0.024196689386562803,0.02341772151898734,0.04089581304771178,0.02302823758519961,0.08383641674780916,0.024488802336903603,0.027312560856864655,0.023515092502434276,0.03972736124634859,0.019474196689386564,0.03334956183057449,0.04128529698149951,0.03222979552093476,0.05165530671859786,0.026874391431353457,0.06183057448880234,0.029649464459591043,0.04089581304771178,0.023758519961051605,0.037439143135345666,0.017964946445959105,0.03851022395326193,0.014410905550146057,0.23972736124634858,park_ss_ff_hedm_resolution_250MPa_2_000477.edf.h5
0.019341703427214117,0.07041058703766542,0.06464200882253139,0.0166270783847981,0.08076009501187649,0.027655242619613166,0.016457414319647097,0.019002375296912115,0.043434000678656264,0.05836443841194435,0.012894468951476078,0.006107906345436036,0.03545978961655921,0.03172718018323719,0.040889039701391246,0.01493043773328809,0.029691211401425176,0.04614862572107228,0.05836443841194435,0.057007125890736345,0.0344418052256532,0.06464200882253139,0.01323379708177808,0.03987105531048524,0.017305734645402103,0.009670851713607058,0.020868680013573126,0.012724804886325077,0.024601289446895148,0.012724804886325077,0.13963352561927383,park_ss_ff_000247.edf.h5
0.01771714895351346,0.01766919997123061,0.012406799165687708,0.005322337033396466,0.002181678693869723,0.03413967538538994,0.014672388578552421,0.014504567140562441,0.0076358754285440296,0.02378269521229412,0.19170003116683848,0.24089568698904365,0.0033923904965117114,0.008894536213468869,0.001306609767207691,0.09285320419074106,0.012250964973268443,0.021205437414590876,0.011987245570712762,0.0068567044664477,0.016770156553427153,0.002505334324278967,0.053571000455515334,0.017597276497806333,0.05912109515475534,0.011100189398480018,0.06343650356021194,0.013018148689794059,0.009613770947711636,0.01189134760614706,0.6417491788736784,park_ss_ff_280MPa_000533.edf.h5
0.028905964141968533,0.05781192828393707,0.057720453713867546,0.019758507135016465,0.07427735089645078,0.026436150750091474,0.019849981705085985,0.03457738748627882,0.03558360775704354,0.05104281009879254,0.005488474204171241,0.00823271130625686,0.03247347237467984,0.03393706549579217,0.04445664105378705,0.018569337724112695,0.026619099890230515,0.04171240395170143,0.05387852177094768,0.052597877789974386,0.04079765825100622,0.05378704720087816,0.020764727405781194,0.036223929747530186,0.01619099890230516,0.01875228686425174,0.031741675814123675,0.015093304061470912,0.022319795096963045,0.02039882912550311,0.13620563483351628,park_ss_ff_0MPa_000335.edf.h5
0.013518721261221809,0.005430260564922269,0.007689949638712503,0.0013093934749288374,0.0006130939347492884,0.031771403547186335,0.005408364352966937,0.01627326472520254,0.003691701335668929,0.015506897306765929,0.3515349244580688,0.19168819794175607,0.0003503393912853076,0.004615721480183928,3.503393912853076e-05,0.09115393037004599,0.008850448872345084,0.010378804466827238,0.007256404641996935,0.0016290781694766805,0.005929494197503831,0.00013575651412305671,0.045640464199693455,0.01549375957959273,0.06855703963214364,0.0017210422596890737,0.07680315305452157,0.00577622071381651,0.0034683599737245457,0.007768776001751697,0.7189796365228815,park_ss_ff_ome_offset_0MPa_unload_000724.edf.h5
0.019442406456346296,0.06382978723404255,0.07666911225238444,0.020542920029347028,0.10418195157740279,0.021643433602347762,0.012839325018341893,0.01797505502567865,0.04475421863536317,0.05942773294203962,0.005135730007336757,0.0022010271460014674,0.03301540719002201,0.02384446074834923,0.05355832721936904,0.007703595011005136,0.02677916360968452,0.05135730007336757,0.07300073367571533,0.05612619222303742,0.022377109317681585,0.07740278796771827,0.00880410858400587,0.04548789435069699,0.009537784299339692,0.011005135730007337,0.019809244314013204,0.008437270726338958,0.012472487160674981,0.010638297872340425,0.11592076302274394,park_ss_ff_000269.edf.h5
