c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,uq,dataset
0.029552817873813676,0.05154819719391363,0.00831857095707348,0.07260058061604575,0.016832476778726013,0.040882240019398774,0.0375884900614968,0.0182806490506052,0.03153310925954615,0.03389733468945124,0.056003852811811694,0.028660339613236968,0.014720839535776591,0.04520991762257263,0.04051514518768986,0.028680546668193422,0.029741417053407247,0.010100159635734155,0.03439914322086984,0.038814384728855,0.05671783542027307,0.03775688218613392,0.02132517866404424,0.054552312697439764,0.00831857095707348,0.02795982837474657,0.017637391134491424,0.056000484969318955,0.016765119928871166,0.035086183089389274,0.28869482632036264,/home/beams/WZHENG/EventDetection/hurley_feb23_patch_dir_nugget1/nugget1_unload_ff_000052.edf.h5
0.030141302047821693,0.05055133660922108,0.0069498977264712105,0.07757270825006465,0.015348082665224649,0.04093762490301648,0.038845132015141184,0.015108268873580515,0.03509745374180048,0.030576258434627232,0.06658124279970846,0.028269814026755696,0.011946018385724027,0.0503703007076858,0.033947758211271245,0.02822279171466861,0.028754143841252675,0.010168574988832202,0.038019890438012835,0.03945171984106458,0.053440857686972466,0.03540544988597089,0.02233089601015682,0.05613993840077117,0.006500834646039546,0.025119319116920977,0.0175252157148567,0.05747066983283568,0.014322996261726189,0.034883502221804245,0.2989302424000188,nugget1_unload_ff_000053.edf.h5
0.029154694862659463,0.05072980117227905,0.007507757728996667,0.07820365475232732,0.017018158832318123,0.04077404895988967,0.039291460751637745,0.017354327088840365,0.03074071945753362,0.03112860590736697,0.05748764509826457,0.029384553499597746,0.013889208136995748,0.047773244454660385,0.037731295253419145,0.03016607286518791,0.030332720376968166,0.011573382369842547,0.03409378232387082,0.03578037007240547,0.05425238478335823,0.036240087346282035,0.022319273646707275,0.056013676588897825,0.007533616825652224,0.02631306746350994,0.019632800827491092,0.05954775313182393,0.015538443857027929,0.032493391564188026,0.2936875071830824,nugget1_unload_ff_000054.edf.h5
0.03010896109373008,0.05046193226954876,0.006632307797926699,0.07779537675431283,0.016059747163186647,0.04070839422143326,0.03890381805164619,0.015309475005639301,0.03391916675656856,0.031415807694948165,0.06332444121887351,0.028939419201082745,0.011766523150554613,0.05064091876464992,0.034274687876974984,0.0293071996704687,0.029236095446387417,0.009827094141992683,0.0385237782332807,0.03853848945205614,0.054058825260143384,0.03541725920186734,0.021735825740709865,0.05618950011278601,0.007098163059148907,0.025445504741916185,0.017028235732569657,0.05750615419318773,0.014613143983601895,0.035213754008807115,0.2977011268793582,nugget1_10N_ff_000058.edf.h5
0.029285667709963485,0.049703312467396975,0.0073710006955312116,0.07821737523908885,0.01676338897583029,0.04117490436445836,0.03911547991653625,0.01703779777430012,0.03251880107807338,0.031057098765432098,0.059389127977743005,0.028266823161189357,0.01343244653103808,0.04801338897583029,0.036442031820552945,0.02946498435054773,0.029236763171622326,0.011329551382368283,0.035211267605633804,0.03736850113023822,0.054773082942097026,0.03518681533646322,0.022406429316640584,0.05691944879151452,0.007669861763171622,0.026096005042601286,0.019214049730481655,0.05887563032516084,0.015059880890279952,0.033399082768214225,0.29375869414014955,nugget1_10N_ff_000059.edf.h5
0.03033120934717482,0.05049967244649346,0.006639399166272049,0.07852451253413549,0.015882051294633766,0.041139248270836454,0.03913957705113515,0.015006121692875036,0.03487524750531815,0.0304342598885582,0.06395022168134319,0.02847384601795533,0.01155392855653181,0.04948634212289022,0.0335355904673342,0.029366950709944623,0.02966138082818285,0.010035159863286281,0.037966763746819544,0.03994435270765297,0.05314708992631886,0.03605296797827106,0.0226956549475301,0.05645942875649893,0.0063842263971322505,0.024611904300397235,0.017393459234923338,0.0582161951286537,0.014736227417823327,0.0338570100130776,0.2993176582009829,nugget1_20N_ff_000063.edf.h5
0.016773167997669425,0.04689963964762731,0.016754168751306198,0.07423638862325128,0.012425507121550845,0.038691965218712994,0.03727968790571307,0.02310941665980583,0.01818861185172988,0.04073121766169942,0.03638355678558084,0.025446323962482822,0.019803547792604227,0.04107953717835859,0.05893566221873199,0.02707075952653878,0.03186173615113267,0.009407793490858195,0.025750311904294464,0.03717835859177586,0.05341321460915384,0.036997865751325194,0.02096250182076111,0.04248864795029797,0.012194349624131576,0.038733130252499984,0.017184818335539358,0.0641034572295299,0.03476862084470649,0.041146034540629886,0.29201525006174756,nugget1_10N_ff_000057.edf.h5
0.029390346200763872,0.04990674364796726,0.007515816707482324,0.07706631187259369,0.017538954115416644,0.04120486592286916,0.03875899916115374,0.017597335357216384,0.030219974373707548,0.030865240730441515,0.05694321963330435,0.02925514753554342,0.014020716122748097,0.04681561052951786,0.037225723389676356,0.03204515635418363,0.030453499340906506,0.011504177331485618,0.03327730782585183,0.036417604095290476,0.055256309014985544,0.036193297218902,0.023303333568906764,0.056423933850980344,0.00787839494602808,0.026059542721241863,0.019560788699849747,0.05892510915755868,0.015587791560530593,0.03278874901289611,0.2942998399124896,nugget1_20N_ff_000064.edf.h5
0.030188779889340944,0.04993962728943502,0.006670093444347999,0.07914886601137626,0.015888448688045235,0.040801284071787756,0.03877431274518837,0.015105300675495469,0.036255146228039124,0.031185293304690644,0.06557349225823032,0.028178780810691546,0.010956798355146713,0.05043424708683487,0.032603688311940215,0.029408056483641178,0.028612785436841415,0.009851177631547045,0.03916709905488825,0.03909436084938827,0.05264063932033421,0.03543320450588937,0.022851919561243144,0.05626300195423312,0.006352469946998094,0.024876466280992538,0.01723168088294483,0.05823420732328253,0.014193648499895743,0.034085123097289775,0.2985709367226104,nugget1_30N_ff_000068.edf.h5
0.029308394807474804,0.05094616722091865,0.007964347811408026,0.07234423268454904,0.01609412717972957,0.04174952311821604,0.03894056280490893,0.01825148972805078,0.03157379429092321,0.03368389068012627,0.05767146643258664,0.029129458633670387,0.01403129694964466,0.04491973193335472,0.040230253717989835,0.0279376761930485,0.030682489576123836,0.009902260335252114,0.034386130758453044,0.037579972653150794,0.056621482469319195,0.03777241344384612,0.020672192305744526,0.05486925842772498,0.007755026249599082,0.028234777764648288,0.017586387346173973,0.0574081264032141,0.016482384915342933,0.03527068316480697,0.2903931531592363,nugget1_20N_ff_000062.edf.h5
0.029315081106797012,0.05060695814981354,0.00727122051533893,0.07759856355795644,0.01750433541535581,0.04000245545648471,0.038658093031107565,0.0168014609966084,0.030257362532803363,0.030493700219456424,0.05646322186584,0.029996470281303235,0.013664615337395068,0.047439419284541366,0.038249873390525005,0.03286321572719878,0.029839934930403156,0.011497674989641042,0.035192830067064654,0.038111753963260234,0.05394330964840933,0.036690658522735994,0.02229554488114056,0.05499915593683338,0.007961817651662805,0.025868234066389405,0.019444146038274428,0.05920412516689431,0.01594818986817268,0.03181657740059238,0.2943539847454766,nugget1_30N_ff_000069.edf.h5
0.029509970957916153,0.048497208037260826,0.00671819726404193,0.07935412674069366,0.015572606391148899,0.0406211083253186,0.03807135987371774,0.01461083843952559,0.03355081419446617,0.03147840511934666,0.06292845344405086,0.028739611370129425,0.011179666287788383,0.049919773901824054,0.03371150269744009,0.03446532082168539,0.028789235760753724,0.010501466282589637,0.03913473967280985,0.038517979389336425,0.05368177532438992,0.03546489783283197,0.023302195997438435,0.05612518579608156,0.006347195867469794,0.024712946530900635,0.017304733930558935,0.0596225238019845,0.014478506731194128,0.03308765321530605,0.2953100224727598,nugget1_40N_fail_ff_000073.edf.h5
0.028909312294630795,0.05041949527129585,0.0082131002618718,0.07237335913131954,0.016552966490417494,0.04149250246026054,0.04005470952245926,0.01811085350190983,0.03318933164312044,0.03450369456073925,0.05811885977348923,0.028595733324437475,0.014498023451703835,0.04639634380264541,0.03881373742765166,0.027161276333127617,0.030183643854352578,0.00993444865144363,0.03476056244057845,0.036241722682768165,0.05644087868830584,0.03736593665037613,0.02031257818624589,0.05430253698730672,0.008022951311860958,0.02768168398578887,0.01801744700015012,0.05770186646206195,0.016055910463196172,0.03557453338448451,0.2887295047787434,nugget1_30N_ff_000067.edf.h5
0.023587769886320723,0.04739002897114667,0.00963086711034714,0.08135182572601572,0.014981013174470348,0.03636951353245584,0.04001582990704461,0.017875106866977426,0.022542512665436124,0.03415211815635961,0.04912708938157628,0.028931874001190263,0.014869237113277485,0.04739002897114667,0.04263199393388295,0.036831722650361456,0.03160543654593845,0.010648935559590235,0.03344521009368042,0.03721840740259622,0.054434941800923814,0.032780595675776916,0.022602932157972804,0.0510061355994671,0.009235119434231873,0.03249662406085451,0.018717958787864142,0.0644857243844009,0.01953966388636302,0.03410378256233026,0.28953322921040786,nugget1_40N_fail_ff_000074.edf.h5
