c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,uq,dataset
0.030691346305964245,0.06065947973873935,0.05342735100684792,0.02199019142540737,0.06639998191967816,0.027549890388048906,0.020475964472167603,0.03405880624675119,0.036070242050308496,0.04759644721676046,0.00854295206454675,0.011006395913847266,0.032160372454629695,0.03480461952222749,0.044590593712568086,0.01963974958754266,0.028996316134427193,0.04321196917305128,0.05150631681243926,0.045765814631500444,0.04018351526657175,0.05116731077813185,0.02131217935679255,0.038172079463014444,0.01927814315094809,0.01744751056568807,0.03419440866047416,0.01557167717585373,0.02504124573417407,0.018487129070897463,0.050172893077496776,../park_ff_patch_dir/park_ss_ff3_000375.edf.h5
0.013262899262899263,0.005533169533169533,0.0073562653562653565,0.0012334152334152334,0.00047665847665847666,0.032437346437346436,0.004958230958230958,0.01626044226044226,0.0037493857493857492,0.015356265356265357,0.35153316953316954,0.19066339066339066,0.00025552825552825555,0.004398034398034398,1.9656019656019657e-05,0.09131203931203931,0.009125307125307125,0.010476658476658476,0.007336609336609337,0.0017002457002457002,0.0059754299754299755,0.00011793611793611793,0.04501228501228501,0.015754299754299754,0.06788206388206389,0.0016658476658476659,0.07925798525798526,0.006098280098280099,0.0031597051597051598,0.0076314496314496315,0.5721523341523341,park_ss_ff_90MPa_unload_000631.edf.h5
0.026656511805026657,0.06671744097486672,0.069002284843869,0.02574257425742574,0.08408225437928409,0.024067022086824066,0.01904036557501904,0.025437928408225438,0.038537699923838535,0.05742574257425743,0.005331302361005331,0.0030464584920030465,0.037014470677837016,0.032597105864432596,0.04325971058644326,0.011271896420411272,0.03427265803503427,0.04386900228484387,0.06488956587966489,0.05925361766945925,0.02878903274942879,0.061386138613861385,0.007920792079207921,0.04021325209444021,0.010967250571210967,0.011271896420411272,0.025894897182025894,0.012033511043412033,0.01766945925361767,0.012338156892612338,0.04463061690784463,park_ss_ff_000262.edf.h5
0.012721354555499149,0.015080478991847583,0.006689162958760116,0.0030758204676441603,0.0004479350195598292,0.04670469137277152,0.009705258757129633,0.008869113387284617,0.005136321557619374,0.016155523038791173,0.22142921133574223,0.2619225371039508,0.001702153074327351,0.004240451518499716,0.00023889867709857556,0.09140860632484248,0.01182548451637949,0.019500104518171232,0.004598799534147579,0.0029265087944575505,0.014304058291277212,0.0013139427240421657,0.06032191596739033,0.01657359572371368,0.06733956460716099,0.009287186072207125,0.061158061337235343,0.00904828739510855,0.008331591363812823,0.007943381013527638,0.548272463941231,park_ss_ff_90MPa_unload_000624.edf.h5
0.023807205452775072,0.04469328140214216,0.04089581304771178,0.020009737098344693,0.03398247322297955,0.035686465433300875,0.021372930866601754,0.024294060370009737,0.02346640701071081,0.040847127555988315,0.02302823758519961,0.08383641674780916,0.024294060370009737,0.027361246348588122,0.023369036027263874,0.03972736124634859,0.019474196689386564,0.033300876338851024,0.04138266796494645,0.032278481012658226,0.051947419668938656,0.026874391431353457,0.061733203505355404,0.02955209347614411,0.040847127555988315,0.02370983446932814,0.0373904576436222,0.018062317429406036,0.038412852969814996,0.01436222005842259,0.1127555988315482,park_ss_ff_hedm_resolution_250MPa_2_000477.edf.h5
0.019511367492365116,0.07074991516796743,0.06430268069222939,0.016287750254496098,0.08008143875127248,0.027824906684764165,0.016457414319647097,0.019172039362063114,0.04326433661350526,0.05819477434679335,0.012894468951476078,0.006277570410587038,0.035629453681710214,0.03155751611808619,0.04105870376654225,0.01493043773328809,0.029521547336274177,0.04631828978622328,0.058534102477095354,0.05768578215134035,0.0339328130302002,0.0649813369528334,0.013064133016627079,0.03987105531048524,0.017305734645402103,0.009840515778758059,0.020868680013573126,0.012894468951476078,0.024601289446895148,0.012385476756023075,0.047675602307431286,park_ss_ff_000247.edf.h5
0.01770516170794275,0.017645225480089184,0.01241878641125842,0.005334324278967179,0.002181678693869723,0.03410371364867781,0.01462443959626957,0.014588477859557431,0.0076478626741147415,0.02379468245786483,0.19167605667569707,0.2409436359713265,0.003368416005370286,0.008834599985615305,0.001354558749490542,0.09285320419074106,0.012226990482127017,0.021277360888015153,0.011999232816283475,0.006928627939871976,0.01687804176356357,0.002505334324278967,0.053499076982091054,0.017573302006664907,0.05907314617247249,0.010992304188343602,0.06343650356021194,0.013054110426506197,0.009601783702140923,0.011879360360576347,0.4920164944499053,park_ss_ff_280MPa_000533.edf.h5
0.028814489571899013,0.05781192828393707,0.05826930113428467,0.019758507135016465,0.07427735089645078,0.026436150750091474,0.019849981705085985,0.03476033662641786,0.03558360775704354,0.050768386388583976,0.005488474204171241,0.00814123673618734,0.0327478960848884,0.03393706549579217,0.04482253933406513,0.018569337724112695,0.026619099890230515,0.04171240395170143,0.05360409806073912,0.05214050493962678,0.0407061836809367,0.05406147091108672,0.020581778265642153,0.036223929747530186,0.01619099890230516,0.018660812294182216,0.031741675814123675,0.015184778631540432,0.022319795096963045,0.020215879985364067,0.04857299670691548,park_ss_ff_0MPa_000335.edf.h5
0.013518721261221809,0.00541712283774907,0.007742500547405299,0.001305014232537771,0.0006087146923582221,0.031762645062404206,0.0054039851105758705,0.016352091088241733,0.003700459820451062,0.015489380337201665,0.3515349244580688,0.191618130063499,0.0003459601488942413,0.004563170571491132,3.503393912853076e-05,0.09111889643091745,0.008846069629954018,0.01040070067878257,0.007247646157214802,0.001672870593387344,0.005995182833369827,0.00013575651412305671,0.045662360411648784,0.01549375957959273,0.06852638493540618,0.0016947668053426757,0.07680753229691263,0.005784979198598643,0.0034683599737245457,0.007746879789796365,0.5738909568644625,park_ss_ff_ome_offset_0MPa_unload_000724.edf.h5
0.019442406456346296,0.06382978723404255,0.07556859867938372,0.020542920029347028,0.10418195157740279,0.021643433602347762,0.012839325018341893,0.01797505502567865,0.04475421863536317,0.05942773294203962,0.005135730007336757,0.0022010271460014674,0.0326485693323551,0.02384446074834923,0.05392516507703595,0.007703595011005136,0.02677916360968452,0.05099046221570066,0.07263389581804842,0.05832721936903888,0.022377109317681585,0.07740278796771827,0.00880410858400587,0.04512105649303008,0.009537784299339692,0.011005135730007337,0.019809244314013204,0.008437270726338958,0.012472487160674981,0.010638297872340425,0.036683785766691124,park_ss_ff_000269.edf.h5
0.031592089715292176,0.056339598243149845,0.045013711457427594,0.022718658729627896,0.05373107707399728,0.03321962856442155,0.024435377789668474,0.03562749425902392,0.030900943080730384,0.04195928923371904,0.01636456870220498,0.019039975029540943,0.03317503845896595,0.035248478362651325,0.035293068468106925,0.025505540320602857,0.02604062158607005,0.04180322386462444,0.044211089559226806,0.037812409426348295,0.04628452946291218,0.03972978396093907,0.029429469600695604,0.03371011972443315,0.025171114529685863,0.022740953782355695,0.04019798006822286,0.019887187033197334,0.029830780549796,0.02298619936236149,0.0664392571288431,park_ss_ff_100MPa_000396.edf.h5
0.02105624598480317,0.02295031124698168,0.019959681885647194,0.010068452183159434,0.007199663277286724,0.02927493852595202,0.01907356948228883,0.0188188121663233,0.011497308433574799,0.029806605967967036,0.11605857202986199,0.22299018630513281,0.006413238519306174,0.01437717374448949,0.005372056445360094,0.0836268580669458,0.012560643317604838,0.02113378082009703,0.020447043707494297,0.011873906205002104,0.028510666578055427,0.007210739682328704,0.05950244788551428,0.02161006623690215,0.058948627633415296,0.01511929288230212,0.0568884162956071,0.01746749075120179,0.016902594094060832,0.013280609645333511,0.3569814580979597,park_ss_ff_270MPa_000518.edf.h5
0.014720573544102956,0.007355389708330885,0.008187890540831718,0.002566061389590801,0.0009304421069126951,0.036639830757477815,0.00808015513897867,0.01639536933654581,0.004838298955946015,0.017178899531840708,0.3018158312275959,0.2146872735108029,0.0008716773422655776,0.005533682004270239,0.00012732365673542143,0.09023329611564905,0.009774539186303893,0.013653013653013654,0.008373978962214257,0.002703179173767409,0.008393567217096628,0.00035258858788270555,0.04435760318113259,0.01633660457189869,0.06532683003271239,0.004691387044328221,0.07291727879963174,0.008618832148243914,0.0046717987894458485,0.009666803784450843,0.555003819709702,park_ss_ff_hedm_resolution_0MPa_unload_000673.edf.h5
0.02900168587961908,0.05823119332938442,0.042602633617350893,0.022144256618216614,0.0467945505080421,0.03583633298400692,0.023146671526860164,0.030528090399599035,0.026905727434273476,0.039549824577390987,0.017815646785437646,0.03278352394404702,0.030118011573335764,0.03317082061329567,0.03139381236615483,0.02872829999544357,0.023237800154918668,0.04098510046931243,0.04346835558390669,0.03451496787715861,0.0516699321091721,0.031211555110037818,0.04399234519524309,0.031507723151227955,0.030163575887365016,0.02257711760149451,0.042033079691985234,0.0178612110994669,0.03752221260308926,0.02050394131316353,0.0767758691392901,park_ss_ff_230MPa_000425.edf.h5
0.021493808729252658,0.025291999648722228,0.020033810485641523,0.010362694300518135,0.00661939053306402,0.029342671467462896,0.01887020286291385,0.02119741810836919,0.012602090102748749,0.03016597874769474,0.11324317203828928,0.21772635461491174,0.0076293141301484145,0.015511109159567929,0.006355932203389831,0.08047554228506192,0.012766751558795118,0.023151400720119435,0.02108764380433828,0.011932466848160182,0.0282119961359445,0.008441643979977168,0.057280231843330115,0.02053877228418372,0.05724729955212084,0.0173004303152718,0.05546895582682006,0.016630807060683234,0.01867260911565821,0.014347501536840257,0.3450206375691578,park_ss_ff_270MPa_000517.edf.h5
0.03186636684869901,0.05546632401756077,0.04623621372737981,0.023214476924724274,0.05347467608951708,0.032273262661955245,0.024756397901274225,0.03621372737980512,0.028996680586786595,0.042317164578648675,0.01638291037584324,0.019274012206874396,0.03075275725452404,0.03381518363850519,0.037198843559267586,0.02683370810579291,0.026041332048399188,0.039019166934361284,0.04351643644929864,0.04056108791091123,0.04552949994646108,0.039897205268230006,0.028375629082342865,0.035357104615055146,0.02362137273798051,0.024499411071849234,0.04456579933611736,0.01882428525538066,0.028611200342649107,0.022507763143805547,0.06377556483563551,park_ss_ff_0MPa_000318.edf.h5
0.02867358708189158,0.05522491349480969,0.040645905420991925,0.02083044982698962,0.04131487889273357,0.03845444059976932,0.02239907727797001,0.02848904267589389,0.02500576701268743,0.03856978085351788,0.019953863898500578,0.050173010380622836,0.028189158016147634,0.0318800461361015,0.02742791234140715,0.03349480968858132,0.0213840830449827,0.03750865051903114,0.040922722029988465,0.03245674740484429,0.05370242214532872,0.026643598615916954,0.0538638985005767,0.02883506343713956,0.035040369088811994,0.022145328719723183,0.041176470588235294,0.017393310265282583,0.04,0.01820069204152249,0.09021914648212226,park_ss_ff_240MPa_000458.edf.h5
