c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,uq,dataset
0.06800334619640014,0.07415602989988396,0.17516258736541004,0.09757940470086623,0.17197830369430878,0.11487708125320452,0.07566721537091507,0.0833850554551097,0.082143724532477,0.057047251531424564,0.0022128072968669887,/home/wzheng/EventDetection/sangid_patch_dir_case1/lshr_r1e_state_2_bigbox_ff_000503.h5
0.06574793422461361,0.07557580915255167,0.1778351222993933,0.09619238476953908,0.17264666318939248,0.11491476102890713,0.07574052214017075,0.08304279792461636,0.0815603810360447,0.05674362423477091,0.0033491640815878332,lshr_loading_with_ff_corrected_3_000803.h5
0.06847249522065753,0.07603866555373058,0.17512587845660896,0.0973101052801637,0.17159858908425105,0.11395029483831014,0.07547322221923046,0.08228546810630334,0.08301246667923208,0.056732814561512156,0.0027195131802148684,lshr_loading_with_ff_corrected_1_000512.h5
0.06800334619640014,0.07415602989988396,0.17516258736541004,0.09757940470086623,0.17197830369430878,0.11487708125320452,0.07566721537091507,0.0833850554551097,0.082143724532477,0.057047251531424564,0.0022128072968669887,lshr_r1e_state_2_bigbox_ff_000503.h5
0.06787257454174606,0.07581653739835216,0.17538445022946245,0.09774294839107915,0.1690239124017069,0.11508011057137489,0.0747698666165696,0.08376050025495826,0.08349212313142428,0.05705697646332627,0.0030863369206408846,lshr_loading_with_ff_000509.h5
0.06707482256054613,0.07325134095465136,0.17508262447851763,0.09841794441133446,0.17399902476025356,0.11608061981903885,0.07671886005309639,0.08265156851059219,0.08048436907406405,0.0562388253779054,0.002736089288616785,lshr_loading_with_ff_corrected_2_000523.h5
