c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,uq,dataset
0.04946433872142915,0.04873573144075343,0.06128396794127965,0.03464932401435626,0.05947594246701028,0.043257684108265644,0.04827697870847613,0.052783549666729636,0.04474188412445692,0.04601020050192946,0.03324608036268451,0.027768033030196725,0.06743665164476348,0.043230698653425804,0.007987694632593032,0.0476023423374801,0.0886742046037186,0.041827455001754055,0.07118762986750142,0.08235960817119573,8.095636451952398e-05,/home/wzheng/EventDetection/sangid_patch_dir_case1/lshr_r1e_state_2_bigbox_ff_000503.h5
0.048672687841436295,0.04944134845032531,0.0630301699288989,0.03434265791857688,0.05946138853048563,0.044692123973975345,0.0464490625085788,0.052653251708897245,0.04507645427841985,0.04617454086254701,0.03351909298048151,0.027342355944766243,0.06651659483350263,0.04191945534905427,0.007823866911906004,0.0474922447634996,0.09169022977461773,0.040601751448101686,0.07112855848683669,0.08197216350509237,2.745216460317896e-05,lshr_loading_with_ff_corrected_3_000803.h5
0.04967823581679636,0.04973208756293923,0.06262958076415628,0.03468052451600743,0.057782923611298095,0.04275828643743773,0.047901128194081696,0.051428417566439594,0.04609709469829559,0.04631250168286707,0.033953525943078704,0.02821831497886319,0.06736853442472872,0.04227362072215191,0.008050836048358868,0.04841271978243895,0.0893131209779477,0.040900401195508765,0.07156897062387248,0.08093917445273163,5.3851746142868685e-05,lshr_loading_with_ff_corrected_1_000512.h5
0.04946433872142915,0.04873573144075343,0.06128396794127965,0.03464932401435626,0.05947594246701028,0.043257684108265644,0.04827697870847613,0.052783549666729636,0.04474188412445692,0.04601020050192946,0.03324608036268451,0.027768033030196725,0.06743665164476348,0.043230698653425804,0.007987694632593032,0.0476023423374801,0.0886742046037186,0.041827455001754055,0.07118762986750142,0.08235960817119573,8.095636451952398e-05,lshr_r1e_state_2_bigbox_ff_000503.h5
0.05026703523791632,0.049757118703201736,0.0615657121386973,0.03462064893588471,0.05845253750570301,0.04387965969780736,0.0480395051125842,0.05260191621266203,0.046187702960199674,0.046885483481388046,0.03241995652290599,0.028260111108129142,0.0668259037599635,0.042913502053084994,0.008158664555433294,0.04838839537317839,0.08853761305386329,0.04151794101070825,0.06977805211883739,0.08094254045785138,0.00010735084941359599,lshr_loading_with_ff_000509.h5
0.050468656878149214,0.04843690740640407,0.062334073793140814,0.03527117082949559,0.05789131494825811,0.04418377851221759,0.047217857723356994,0.051552256596413285,0.04540282819526467,0.043479438695345936,0.0339979411605353,0.027035812970688626,0.06772498239150458,0.04277509887847429,0.008181177872893753,0.04973722706832096,0.09275613588340467,0.04060789944194614,0.0709757815462968,0.07996965920788861,8.12699788698055e-05,lshr_loading_with_ff_corrected_2_000523.h5
