c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,uq,dataset
0.021858218420271473,0.02647273119788434,0.03804949132417627,0.020940712955716867,0.05208192784089376,0.03381277491432118,0.018619963839490515,0.027255309388239737,0.02601397846560704,0.019645411123404486,0.016407156542623525,0.03931780770164881,0.022209029333189412,0.01524678198451035,0.007879752813233666,0.030439593059341016,0.021453436597673854,0.014680087432873681,0.009471894648784306,0.05348517149256551,0.013141916507002726,0.018565992929810832,0.021021669320236393,0.022451898426747982,0.023153520252583857,0.03011576760126292,0.025555225733329735,0.014545160158674474,0.024664705723614972,0.051164422376339155,0.02927921850122784,0.018781876568529563,0.044849825943816285,0.005720916426046361,0.017135763823299243,0.0304935639690207,0.01708179291361956,0.01978033839760369,0.03861618587581293,0.01853900747497099,0.2628923010497342,/home/wzheng/EventDetection/sangid_patch_dir_case1/lshr_r1e_state_2_bigbox_ff_000503.h5
0.02094600159222555,0.026875669146512203,0.03774672632937107,0.02089109726301919,0.0538885991160403,0.03387597112032284,0.019134158728415736,0.0285777033519093,0.025228539270321464,0.020232245312542894,0.01564773382381201,0.040601751448101686,0.02245587064540039,0.015839898976034262,0.007466988772064677,0.031268015483020835,0.022071540340955886,0.014714360227303923,0.00922392730666813,0.05369643396381805,0.012792708705081396,0.018557663271748976,0.02193427951793999,0.02242841848079721,0.02325198341889258,0.02879732066873473,0.026848216981909024,0.014384934252065775,0.023691218052543442,0.0490570181458808,0.03011502456968732,0.01773409833365361,0.04351168089603865,0.005517885085238971,0.017020342053970957,0.030005215911274603,0.01660855958492327,0.019655749855876137,0.03980563867460949,0.017898811321272683,0.2698547780492492,lshr_loading_with_ff_corrected_3_000803.h5
0.021513772584076038,0.026818169579148603,0.03898866420743693,0.021056032741861654,0.05115915883572525,0.03276878752793559,0.018605778292361128,0.02816446323272032,0.02536417243329115,0.020059775438218585,0.015482377016074746,0.03968873690729422,0.023479361318290745,0.015401599396860444,0.008131613667573171,0.03088397641293519,0.021190662107218827,0.01475537844314602,0.009693314305716363,0.05401330138129729,0.013247529551145696,0.01930585099221842,0.021729179568647512,0.022106141791647594,0.022994695603004926,0.02821831497886319,0.02531032068714828,0.01432456447400307,0.024960284337219633,0.049947494547510705,0.0302646813322922,0.01760952098871806,0.04370069199493794,0.005815988583429818,0.018336519561646787,0.031099383397506664,0.017394114004146585,0.020059775438218585,0.03839629499986537,0.017959557338646705,0.26923180484127196,lshr_loading_with_ff_corrected_1_000512.h5
0.021858218420271473,0.02647273119788434,0.03804949132417627,0.020940712955716867,0.05208192784089376,0.03381277491432118,0.018619963839490515,0.027255309388239737,0.02601397846560704,0.019645411123404486,0.016407156542623525,0.03931780770164881,0.022209029333189412,0.01524678198451035,0.007879752813233666,0.030439593059341016,0.021453436597673854,0.014680087432873681,0.009471894648784306,0.05348517149256551,0.013141916507002726,0.018565992929810832,0.021021669320236393,0.022451898426747982,0.023153520252583857,0.03011576760126292,0.025555225733329735,0.014545160158674474,0.024664705723614972,0.051164422376339155,0.02927921850122784,0.018781876568529563,0.044849825943816285,0.005720916426046361,0.017135763823299243,0.0304935639690207,0.01708179291361956,0.01978033839760369,0.03861618587581293,0.01853900747497099,0.2628923010497342,lshr_r1e_state_2_bigbox_ff_000503.h5
0.021148117334478408,0.02785754542282816,0.03794852526770618,0.02106760419741821,0.053058157322669816,0.033573978154102145,0.01916212662032688,0.02724027803869998,0.025603177585142644,0.01916212662032688,0.016183140549099594,0.039370924022436325,0.022543678376855156,0.015431684603204423,0.008104989130726497,0.029924049274039882,0.02187273556802018,0.014921768068489842,0.009768927296637234,0.05244088993854164,0.0133651807519927,0.01790075413971713,0.021309143608598802,0.02189957328037358,0.023966077131585304,0.02914575561579131,0.025576339872789244,0.015136469767317034,0.024959072488661065,0.049757118703201736,0.030407128096401063,0.01900110034620649,0.043638120286626766,0.0055017310324467945,0.01763237701618314,0.03145379887818362,0.017444513029709348,0.01916212662032688,0.03912938461125574,0.017229811330882156,0.2699873862751939,lshr_loading_with_ff_000509.h5
0.02102183453432302,0.02649401311155659,0.03868450994202741,0.021536544400498455,0.052554586335807556,0.03299561142114103,0.01863791515414206,0.02904047244947716,0.0266294630763396,0.01907135504144769,0.01568510592187246,0.04166440916725361,0.022376334182153113,0.015034946090914016,0.0077477379855881235,0.028742482526954542,0.02129273446388904,0.015197486048653628,0.009562767513680447,0.05404453594842065,0.013355366527604703,0.01820447526683643,0.021942894294847484,0.02191580430189088,0.022647234111719133,0.030205342146611042,0.024272633689115242,0.013653356450127323,0.024787343555290674,0.05044156688519261,0.03063878203391667,0.01744595546405158,0.04123096927994799,0.005851438478625995,0.017689765400660997,0.03210164165357317,0.017283415506311968,0.02015495475971176,0.04098715934333857,0.01717505553448556,0.26859728016470713,lshr_loading_with_ff_corrected_2_000523.h5
