hurley_quartz_20MPa_ff_000018_patches.h5,0.0,0.002599592769324028
hurley_quartz_20MPa_ff_000019.edf.h5,0.0625378586728936,0.0027718135867435293
hurley_quartz_20MPa_ff_000020.edf.h5,0.043258969043671595,0.0029222924325331616
hurley_quartz_20MPa_ff_000021.edf.h5,0.03338883251133547,0.0027798177430050862
hurley_quartz_20MPa_ff_000022.edf.h5,0.043297562235662286,0.002824844675084704
hurley_quartz_20MPa_ff_000023.edf.h5,0.05164889262145102,0.002720737607503021
hurley_quartz_20MPa_ff_000024.edf.h5,0.05614816209261055,0.002819374584601751
hurley_quartz_20MPa_ff_000027.edf.h5,0.02236708229898171,0.0025084017746573365
hurley_quartz_20MPa_ff_000029.edf.h5,0.03973902013235515,0.002938815399113469
hurley_quartz_20MPa_ff_000030.edf.h5,0.06916185881446713,0.0033379594180704443
hurley_quartz_20MPa_ff_000031.edf.h5,0.0543826250810631,0.0038375124798693456
hurley_quartz_20MPa_ff_000032.edf.h5,0.04992732497551104,0.0035503264083239817
hurley_quartz_20MPa_ff_000033.edf.h5,0.05587174818704002,0.0034899559897556736
hurley_quartz_20MPa_ff_000034.edf.h5,0.06049991001738267,0.0031965447855074255
hurley_quartz_20MPa_ff_000035.edf.h5,0.06319325636777867,0.003251779143629556
hurley_quartz_20MPa_ff_000038.edf.h5,0.04289407084272579,0.0027560976999595416
hurley_quartz_20MPa_ff_000039.edf.h5,0.06499850207403726,0.0026888620385267918
hurley_quartz_20MPa_ff_000040.edf.h5,0.05202358445564115,0.0032116219878183133
hurley_quartz_20MPa_ff_000041.edf.h5,0.04617933713151946,0.0032046511775193085
hurley_quartz_20MPa_ff_000042.edf.h5,0.051859805678861524,0.0030996742872138436
hurley_quartz_20MPa_ff_000043.edf.h5,0.05606741139040804,0.0029728588429498255
hurley_quartz_20MPa_ff_000044.edf.h5,0.058753518535373125,0.002823132577238952
hurley_quartz_20MPa_ff_000047.edf.h5,0.055882088656842015,0.0029297576739325476
hurley_quartz_20MPa_ff_000048.edf.h5,0.06313780724850315,0.0027887645625952664
hurley_quartz_20MPa_ff_000049.edf.h5,0.04753797480105598,0.002992816908173355
hurley_quartz_20MPa_ff_000050.edf.h5,0.03950708092457954,0.002942789585573703
hurley_quartz_20MPa_ff_000051.edf.h5,0.04539422198283172,0.0029428712879322797
hurley_quartz_20MPa_ff_000052.edf.h5,0.05080766516558141,0.002746231176001867
hurley_quartz_20MPa_ff_000053.edf.h5,0.054320965879930856,0.0027430802839104097
hurley_quartz_20MPa_ff_000056.edf.h5,0.08493602513708937,0.0027539405148848785
hurley_quartz_20MPa_ff_000057.edf.h5,0.052264385996950304,0.0026037619871469467
hurley_quartz_20MPa_ff_000058.edf.h5,0.03963987786445127,0.00283974954624797
hurley_quartz_20MPa_ff_000059.edf.h5,0.029064833608565342,0.0027116162308360903
hurley_quartz_20MPa_ff_000060.edf.h5,0.03796912234514779,0.002852195171641031
hurley_quartz_20MPa_ff_000061.edf.h5,0.04315708639786515,0.00267553337753193
hurley_quartz_20MPa_ff_000062.edf.h5,0.046058150519129225,0.0027998571569881584
hurley_quartz_20MPa_ff_000065.edf.h5,0.11193977307894203,0.003163142513323019
hurley_quartz_20MPa_ff_000073.edf.h5,0.11112243365474887,0.003115547614233307
hurley_quartz_20MPa_ff_000074.edf.h5,0.04937374714384726,0.0029611234665891284
hurley_quartz_20MPa_ff_000075.edf.h5,0.05295537128742649,0.0035853673646388303
hurley_quartz_20MPa_ff_000076.edf.h5,0.04746685883304067,0.003263299961726729
hurley_quartz_20MPa_ff_000077.edf.h5,0.05338549875173052,0.0032663882452345647
hurley_quartz_20MPa_ff_000078.edf.h5,0.056122247179336456,0.003116371518253033
hurley_quartz_20MPa_ff_000079.edf.h5,0.056229607139503535,0.0029844801044642912
hurley_quartz_20MPa_ff_000082.edf.h5,0.16882843316633184,0.003072522479368251
hurley_quartz_20MPa_ff_000084.edf.h5,0.18059190592551522,0.003107258555986785
hurley_quartz_20MPa_ff_000085.edf.h5,0.03471512171032816,0.0032476712649016143
hurley_quartz_20MPa_ff_000086.edf.h5,0.051726954044389345,0.004158218804007093
hurley_quartz_20MPa_ff_000087.edf.h5,0.04872056495882391,0.003878454131175341
hurley_quartz_20MPa_ff_000088.edf.h5,0.052994460903562114,0.0036395644825374138
hurley_quartz_20MPa_ff_000089.edf.h5,0.05729776418354282,0.003543508014939569
hurley_quartz_20MPa_ff_000090.edf.h5,0.05767986470402587,0.003590986623574827
hurley_quartz_35MPa_ff_000094.edf.h5,0.01774923495595057,0.0028078852292258583
hurley_quartz_35MPa_ff_000095.edf.h5,0.04164254725317942,0.0031551215771310707
hurley_quartz_35MPa_ff_000096.edf.h5,0.03767575444531916,0.0028534332770822706
hurley_quartz_35MPa_ff_000097.edf.h5,0.036661066163338245,0.002904060318601108
hurley_quartz_35MPa_ff_000098.edf.h5,0.0373957080441275,0.0029492612996628717
hurley_quartz_35MPa_ff_000099.edf.h5,0.036785490586902767,0.0029212427071274067
hurley_quartz_35MPa_ff_000100.edf.h5,0.03138875720795441,0.002816701069122473
hurley_quartz_35MPa_ff_000103.edf.h5,0.013170957348573802,0.0024103270425506976
hurley_quartz_35MPa_ff_000104.edf.h5,0.03634415419421208,0.002618637031359775
hurley_quartz_35MPa_ff_000105.edf.h5,0.030929842285027688,0.0028661473305691618
hurley_quartz_35MPa_ff_000106.edf.h5,0.027917327899640455,0.0027762070539503894
hurley_quartz_35MPa_ff_000107.edf.h5,0.028859431347575414,0.002883798668383703
hurley_quartz_35MPa_ff_000108.edf.h5,0.029597670291681564,0.0028087584057733313
hurley_quartz_35MPa_ff_000109.edf.h5,0.02291631008642409,0.0028031801595603287
hurley_quartz_35MPa_ff_000112.edf.h5,0.030169310313048463,0.003086692373043315
hurley_quartz_35MPa_ff_000113.edf.h5,0.04602490674093079,0.003640215541861723
hurley_quartz_35MPa_ff_000114.edf.h5,0.044457531549716545,0.0038383042930697116
hurley_quartz_35MPa_ff_000115.edf.h5,0.045097528757027106,0.0037768669875613593
hurley_quartz_35MPa_ff_000116.edf.h5,0.04593934303372351,0.0036834576023174405
hurley_quartz_35MPa_ff_000117.edf.h5,0.04528164383412288,0.003619723471001993
hurley_quartz_35MPa_ff_000118.edf.h5,0.043038469416476016,0.003703287060993993
hurley_quartz_35MPa_ff_000121.edf.h5,0.023926700520441102,0.0029319613015500704
hurley_quartz_35MPa_ff_000122.edf.h5,0.04279221412977858,0.0033814301131140333
hurley_quartz_35MPa_ff_000123.edf.h5,0.041538246695391745,0.003387399822398944
hurley_quartz_35MPa_ff_000124.edf.h5,0.04085975428790751,0.0031684286476142674
hurley_quartz_35MPa_ff_000125.edf.h5,0.042140836776476946,0.003074951551452828
hurley_quartz_35MPa_ff_000126.edf.h5,0.04130363036811377,0.0029869282586994284
hurley_quartz_35MPa_ff_000127.edf.h5,0.039094931659645955,0.003037555228276878
hurley_quartz_35MPa_ff_000130.edf.h5,0.030251976475798192,0.002641997940073137
hurley_quartz_35MPa_ff_000131.edf.h5,0.03256599266447989,0.00303671037844448
hurley_quartz_35MPa_ff_000132.edf.h5,0.03021287132004094,0.0030045863032773313
hurley_quartz_35MPa_ff_000133.edf.h5,0.03252265553579428,0.0029110811976079437
hurley_quartz_35MPa_ff_000134.edf.h5,0.03599707441809481,0.002928365292746702
hurley_quartz_35MPa_ff_000135.edf.h5,0.03380997444572622,0.0029747263055014397
hurley_quartz_35MPa_ff_000136.edf.h5,0.033086176996067425,0.0029785167618483765
hurley_quartz_35MPa_ff_000139.edf.h5,0.04524830269038452,0.002614961373638385
hurley_quartz_35MPa_ff_000140.edf.h5,0.023465183947440297,0.0026744288867193494
hurley_quartz_35MPa_ff_000141.edf.h5,0.02247024024663954,0.002706675398260325
hurley_quartz_35MPa_ff_000142.edf.h5,0.018829223320090613,0.0026515967876991346
hurley_quartz_35MPa_ff_000143.edf.h5,0.02340990741695668,0.002800432778215193
hurley_quartz_35MPa_ff_000144.edf.h5,0.020615965258096218,0.002803361914553105
hurley_quartz_35MPa_ff_000145.edf.h5,0.022913113720874186,0.002935908529268284
hurley_quartz_35MPa_ff_000148.edf.h5,0.06831864548132122,0.0030822619060448977
hurley_quartz_35MPa_ff_000149.edf.h5,0.03863458836601927,0.0036073944568087426
hurley_quartz_35MPa_ff_000150.edf.h5,0.041686337266384876,0.003753796734846715
hurley_quartz_35MPa_ff_000151.edf.h5,0.041573394522095984,0.0034399190534917406
hurley_quartz_35MPa_ff_000152.edf.h5,0.04408682111226591,0.003471545804315005
hurley_quartz_35MPa_ff_000153.edf.h5,0.042766072566925,0.0034131417441475875
hurley_quartz_35MPa_ff_000154.edf.h5,0.042687506595095424,0.00321618664112317
hurley_quartz_30MPa_ff_000157.edf.h5,0.030973967644797904,0.0026900268129295963
hurley_quartz_30MPa_ff_000158.edf.h5,0.048573252986962,0.0029545797645294486
hurley_quartz_30MPa_ff_000159.edf.h5,0.04705015001339612,0.0030584721304861345
hurley_quartz_30MPa_ff_000160.edf.h5,0.041087871088268266,0.003046948341557062
hurley_quartz_30MPa_ff_000161.edf.h5,0.040287100071014194,0.002988834014357425
hurley_quartz_30MPa_ff_000162.edf.h5,0.04514871649904417,0.0028466646202562323
hurley_quartz_30MPa_ff_000163.edf.h5,0.04773219663117068,0.0029031589133890925
hurley_quartz_30MPa_ff_000166.edf.h5,0.020635032775512922,0.0025263214346594445
hurley_quartz_30MPa_ff_000167.edf.h5,0.04050262711307659,0.0027021991962598584
hurley_quartz_30MPa_ff_000168.edf.h5,0.03000486647770732,0.00271759442172367
hurley_quartz_30MPa_ff_000169.edf.h5,0.023535854926187677,0.0027178034865689114
hurley_quartz_30MPa_ff_000170.edf.h5,0.025309672585261372,0.002686971404478524
hurley_quartz_30MPa_ff_000171.edf.h5,0.0328360466520062,0.0027809435356799133
hurley_quartz_30MPa_ff_000172.edf.h5,0.033930825551931956,0.00267107134339696
hurley_quartz_30MPa_ff_000175.edf.h5,0.03694865665356286,0.003147482014388489
hurley_quartz_30MPa_ff_000176.edf.h5,0.05564568695132452,0.003894257546437595
hurley_quartz_30MPa_ff_000177.edf.h5,0.04838929509499158,0.004026976541811389
hurley_quartz_30MPa_ff_000178.edf.h5,0.04541074336358464,0.0035667890298605423
hurley_quartz_30MPa_ff_000179.edf.h5,0.04487727977898583,0.0034643762624294986
hurley_quartz_30MPa_ff_000180.edf.h5,0.049364168515559144,0.003240245309405368
hurley_quartz_30MPa_ff_000181.edf.h5,0.04831312812862992,0.003317098815492539
hurley_quartz_30MPa_ff_000184.edf.h5,0.03599441252341461,0.0027647703035502836
hurley_quartz_30MPa_ff_000185.edf.h5,0.04371650046310337,0.0029297805704445443
hurley_quartz_30MPa_ff_000186.edf.h5,0.03867893470227965,0.00308583757739413
hurley_quartz_30MPa_ff_000187.edf.h5,0.03150370168356362,0.0029526351564183755
hurley_quartz_30MPa_ff_000188.edf.h5,0.030406743688961863,0.002968135173477817
hurley_quartz_30MPa_ff_000189.edf.h5,0.03848560947296913,0.002878889394243199
hurley_quartz_30MPa_ff_000190.edf.h5,0.038605343996227136,0.0028520389902266475
